connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,contact_noncontact,injury_area,player_role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,entry_year,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,Neutral_latitude,Neutral_longitude,distance_miles_away,distance_miles_home,HOME_day_since_last_game,AWAY_day_since_last_game,spread_line,total_line,weeks_bucketed
2019_17_NYJ_BUF_Wallace,2019_BUF_39_Wallace,2019_17_NYJ_BUF,BUF,NYJ,REG,17,NYJ,away,BUF,NYJ,70,43828,151,1051,2851,Half1,1,3,NYJ 30,8,(2:31) (Shotgun) 14-S.Darnold pass deep right intended for 82-J.Crowder INTERCEPTED by 39-L.Wallace (24-T.Johnson) at BUF 47. 39-L.Wallace to BUF 49 for 2 yards (82-J.Crowder). BUF-39-L.Wallace was injured during the play. He is Out. Pass deflected off T.Johnson before INT. L.Wallace assisted off.,L,Wallace,BUF,39,non contact,ankle,interceptor/ pass reciver/ pass defender,2019,BUF,DB,CB,39,Active,Levi Wallace,Levi,Wallace,34862,72,179,Alabama,1,WC,Levi,2018,Sun,43828,0.541666667,New York Jets,Buffalo Bills,13,6,271,1,309,3,TRUE,Buffalo Bills,New York Jets,BUF,NYJ,5,177,A-Turf Titan,Turf,Highmark Stadium,FALSE,40.25,34.5,8.75,88.5,100,42.7738,-78.7875,40.8137,-74.0829,0,0,277.5750706,0,8,7,-1.5,37,4
2019_17_PHI_NYG_Halapio,2019_NYG_75_Halapio,2019_17_PHI_NYG,NYG,PHI,REG,17,NYG,home,PHI,NYG,64,43828,306,306,306,Half2,4,1,NYG 36,10,"(5:06) (No Huddle, Shotgun) 26-S.Barkley right guard to NYG 45 for 9 yards (53-N.Bradham). NYG-75-J.Halapio was injured during the play.",J,Halapio,NYG,75,non contact,lower body,run blocker,2019,NYG,OL,C,75,Active,Jon Halapio,Jonathan,Halapio,33412,76,315,Florida,5,REG,Jon,2014,Sun,43828,0.684027778,Philadelphia Eagles,New York Giants,34,17,400,0,397,2,TRUE,New York Giants,Philadelphia Eagles,NYG,PHI,6,199,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.75,36,4.75,78.25,100,40.8137,-74.0829,39.9074,-75.1783,0,0,85.13348634,0,7,7,-4,44,4
2019_17_SF_SEA_Ward,2019_SF_20_Ward,2019_17_SF_SEA,SEA,SF,REG,17,SEA,home,SF,SF,11,43828,676,676,676,Half2,4,1,SF 11,10,(11:16) 24-M.Lynch up the middle to SF 9 for 2 yards (57-D.Greenlaw; 92-A.Zettel). SF-20-J.Ward was injured during the play.,J,Ward,SF,20,non contact,ankle,AFP,2019,SF,DB,FS,20,Active,Jimmie Ward,Jimmie,Ward,33437,71,193,Northern Illinois,5,SB,Jimmie,2014,Sun,43828,0.847222222,San Francisco 49ers,Seattle Seahawks,26,21,398,0,348,0,TRUE,Seattle Seahawks,San Francisco 49ers,SEA,SF,4,167,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,45.5,45,2,83.75,0,47.5932,-122.3318,37.4029,-121.9678,0,0,704.3670052,0,7,8,-3.5,47,4
2019_19_HOU_KC_Johnson,2019_HOU_32_Johnson,2019_19_HOU_KC,KC,HOU,POST,19,KC,home,HOU,HOU,35,43842,654,654,2454,Half1,2,NA,HOU 35,0,7-K.Fairbairn kicks 65 yards from HOU 35 to KC 0. 17-M.Hardman ran ob at HOU 42 for 58 yards (32-L.Johnson). HOU-32-L.Johnson was injured during the play.,L,Johnson,HOU,32,non contact,lower body,kickoff team,2019,HOU,DB,DB,32,Active,Lonnie Johnson,Lonnie,Johnson,35007,74,213,Kentucky,0,DIV,Lonnie,2019,Sun,43842,0.628472222,Kansas City Chiefs,Houston Texans,51,31,434,1,442,1,FALSE,Kansas City Chiefs,Houston Texans,KC,HOU,3,195,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,30.5,21.5,10.25,85.5,0,39.0482,-94.4831,29.6849,-95.4106,0,0,649.1290048,0,14,8,10,50.5,5
2019_19_TEN_BAL_Boyle,2019_BAL_86_Boyle,2019_19_TEN_BAL,BAL,TEN,POST,19,BAL,home,TEN,BAL,66,43841,814,1714,1714,Half2,3,2,BAL 34,10,(13:34) (Shotgun) 21-M.Ingram II right guard to BAL 41 for 7 yards (25-A.Jackson; 31-K.Byard). BAL-86-N.Boyle was injured during the play.,N,Boyle,BAL,86,non contact,ankle,run blocker,2019,BAL,TE,TE,86,Active,Nick Boyle,Nicholas,Boyle,34017,76,270,Delaware,4,DIV,Nick,2015,Sat,43841,0.84375,Tennessee Titans,Baltimore Ravens,28,12,300,0,530,3,TRUE,Baltimore Ravens,Tennessee Titans,BAL,TEN,3,188,Bermuda Grass,Grass,M&T Bank Stadium,FALSE,66,66,11.5,79.25,0,39.3972,-76.8352,36.1992,-86.8045,0,0,587.0361991,0,13,7,10,47.5,5
2019_20_GB_SF_Alexander,2019_GB_23_Alexander,2019_20_GB_SF,SF,GB,POST,20,SF,home,GB,SF,67,43849,438,1338,1338,Half2,3,1,SF 33,10,"(7:18) 19-D.Samuel left end pushed ob at SF 44 for 11 yards (26-D.Savage, 50-B.Martinez). GB-23-J.Alexander was injured during the play. He is Out.",J,Alexander,GB,23,non contact,lower body,run defender,2019,GB,DB,CB,23,Active,Jaire Alexander,Jaire,Alexander,35470,70,196,Louisville,1,CON,Jaire,2018,Sun,43849,0.777777778,San Francisco 49ers,Green Bay Packers,37,20,354,0,358,3,FALSE,San Francisco 49ers,Green Bay Packers,SF,GB,5,163,"Bermuda Grass,Perennial Ryegrass Mixture",Grass,Levi's Stadium,FALSE,55,55,2.75,59.5,0,37.4029,-121.9678,44.5011,-88.0623,0,0,1821.668998,0,8,7,8,46.5,5
2019_21_SF_KC_Breeland,2019_KC_21_Breeland,2019_21_SF_KC,KC,SF,POST,21,SF,away,KC,SF,64,43863,817,1717,1717,Half2,3,1,SF 36,10,(13:37) 19-D.Samuel left end pushed ob at 50 for 14 yards (49-D.Sorensen). KC-21-B.Breeland was injured during the play. His return is Questionable.,B,Breeland,KC,21,non contact,lower body,run defender,2019,KC,DB,CB,21,Active,Bashaud Breeland,Bashaud,Breeland,33633,71,195,Clemson,5,SB,Bashaud,2014,Sun,43863,0.770833333,Kansas City Chiefs,San Francisco 49ers,31,20,397,2,351,2,NEUTRAL,Kansas City Chiefs,San Francisco 49ers,KC,SF,2,174,Bermuda Grass,Grass,Arrowhead Stadium,TRUE,62.25,62.25,4.75,58,0,39.0482,-94.4831,37.4029,-121.9678,25.9579,-80.2388,2554.783819,1224.525586,14,14,1.5,52.5,5
2020_01_CHI_DET_Trufant,2020_DET_23_Trufant,2020_01_CHI_DET,DET,CHI,REG,1,CHI,away,DET,DET,19,44087,64,964,964,Half2,3,1,DET 19,10,(1:04) (Shotgun) 10-M.Trubisky scrambles up the middle to DET 13 for 6 yards (51-J.Tavai). DET-23-D.Trufant was injured during the play. He is Out.,D,Trufant,DET,23,non contact,lower body,AFP,2020,DET,DB,CB,23,R/Injured,Desmond Trufant,Desmond,Trufant,33126,73,190,Washington,7,REG,Desmond,2013,Sun,44087,0.541666667,Chicago Bears,Detroit Lions,27,23,363,0,426,1,TRUE,Detroit Lions,Chicago Bears,DET,CHI,3,195,FieldTurf Classic HD,Turf,Ford Field,TRUE,75,75.25,11,58.75,0,42.34,-83.0455,42.256,-87.8954,0,0,247.9047176,0,0,0,2.5,42.5,1
2020_01_GB_MIN_Gary,2020_GB_52_Gary,2020_01_GB_MIN,MIN,GB,REG,1,MIN,home,GB,MIN,53,44087,135,135,135,Half2,4,2,MIN 47,1,"(2:15) (No Huddle, Shotgun) 25-A.Mattison right guard to GB 45 for 8 yards (55-Z.Smith). GB-52-R.Gary was injured during the play.",R,Gary,GB,52,non contact,unknown,run blocker,2020,GB,LB,OLB,52,Active,Rashan Gary,Rashan,Gary,35767,77,277,Michigan,1,CON,Rashan,2019,Sun,44087,0.541666667,Green Bay Packers,Minnesota Vikings,43,34,522,0,382,1,TRUE,Minnesota Vikings,Green Bay Packers,MIN,GB,3,174,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,67,67,2.75,67.75,0,44.9746,-93.2598,44.5011,-88.0623,0,0,257.1494722,0,0,0,1,45,1
2020_01_HOU_KC_Saunders,2020_KC_99_Saunders,2020_01_HOU_KC,KC,HOU,REG,1,HOU,away,KC,KC,28,44084,339,1239,3039,Half1,1,1,KC 28,10,(5:39) 4-D.Watson pass short left to 13-B.Cooks to KC 19 for 9 yards (53-A.Hitchens). KC-99-K.Saunders was injured during the play.,K,Saunders,KC,99,non contact,upper body,tackler,2020,KC,DL,DT,99,Active,Khalen Saunders,Khalen,Saunders,35286,72,324,Western Illinois,1,SB,Khalen,2019,Thu,44084,0.847222222,Kansas City Chiefs,Houston Texans,34,20,369,0,360,1,FALSE,Kansas City Chiefs,Houston Texans,KC,HOU,1,170,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,58,58,6,83.75,0,39.0482,-94.4831,29.6849,-95.4106,0,0,649.1290048,0,0,0,9.5,53.5,1
2020_01_IND_JAX_Wilson,2020_JAX_26_Wilson,2020_01_IND_JAX,JAX,IND,REG,1,IND,away,JAX,JAX,35,44087,356,356,356,Half2,4,NA,JAX 35,0,"4-J.Lambo kicks 65 yards from JAX 35 to end zone, Touchback. JAX-26-J.Wilson was injured during the play.",J,Wilson,JAX,26,non contact,lower body,AFP,2020,JAX,DB,SS,26,Active,Jarrod Wilson,Jarrod,Wilson,34374,74,210,Michigan,4,REG,Jarrod,2016,Sun,44087,0.541666667,Jacksonville Jaguars,Indianapolis Colts,27,20,241,0,445,2,FALSE,Jacksonville Jaguars,Indianapolis Colts,JAX,IND,2,161,Bermuda Grass,Grass,TIAA Bank Field,FALSE,83,91.25,6,78.75,0,30.3237,-81.636,39.7255,-86.2698,0,0,700.2778329,0,0,0,-7,44,1
2020_01_LV_CAR_Kwiatkoski,2020_LV_44_Kwiatkoski,2020_01_LV_CAR,CAR,LV,REG,1,CAR,home,LV,CAR,76,44087,573,1473,1473,Half2,3,1,CAR 24,10,(9:33) (Shotgun) 5-T.Bridgewater pass incomplete short left to 22-C.McCaffrey. LV-44-N.Kwiatkoski was injured during the play.,N,Kwiatkoski,LV,44,non contact,upper body,AFP,2020,LV,LB,ILB,44,R/COVID-19,Nick Kwiatkoski,Nicholas,Kwiatkoski,34115,74,242,West Virginia,4,REG,Nick,2016,Sun,44087,0.541666667,Las Vegas Raiders,Carolina Panthers,34,30,372,0,388,0,TRUE,Carolina Panthers,Las Vegas Raiders,CAR,LV,1,177,Bermuda Grass,Grass,Bank of America Stadium,FALSE,81.75,84.75,3.25,62.5,0,35.2256,-80.8513,36.0888,-115.1845,0,0,1918.432407,0,0,0,-3,48,1
2020_01_NYJ_BUF_Cashman,2020_NYJ_53_Cashman,2020_01_NYJ_BUF,BUF,NYJ,REG,1,BUF,home,NYJ,NYJ,46,44087,769,1669,3469,Half1,1,3,NYJ 46,2,"(12:49) (No Huddle, Shotgun) 17-J.Allen pass short left to 14-S.Diggs pushed ob at NYJ 42 for 4 yards (31-B.Austin). NYJ-53-B.Cashman was injured during the play.",B,Cashman,NYJ,53,non contact,lower body,AFP,2020,NYJ,LB,ILB,53,R/Injured,Blake Cashman,Blake,Cashman,35195,73,235,Minnesota,1,REG,Blake,2019,Sun,44087,0.541666667,Buffalo Bills,New York Jets,27,17,404,2,254,2,FALSE,Buffalo Bills,New York Jets,BUF,NYJ,2,188,A-Turf Titan,Turf,Highmark Stadium,FALSE,67.5,68.5,12,95.25,0,42.7738,-78.7875,40.8137,-74.0829,0,0,277.5750706,0,0,0,6.5,39.5,1
2020_01_NYJ_BUF_Hyde,2020_BUF_23_Hyde,2020_01_NYJ_BUF,BUF,NYJ,REG,1,NYJ,away,BUF,NYJ,65,44087,42,942,2742,Half1,1,2,NYJ 35,12,(:42) (Shotgun) 14-S.Darnold pass incomplete deep right to 82-J.Crowder. BUF-23-M.Hyde was injured during the play.,M,Hyde,BUF,23,non contact,ankle,pass defender,2020,BUF,DB,FS,23,Active,Micah Hyde,Micah,Hyde,33238,72,197,Iowa,7,CON,Micah,2013,Sun,44087,0.541666667,Buffalo Bills,New York Jets,27,17,404,2,254,2,FALSE,Buffalo Bills,New York Jets,BUF,NYJ,2,188,A-Turf Titan,Turf,Highmark Stadium,FALSE,67.5,68.5,12,95.25,0,42.7738,-78.7875,40.8137,-74.0829,0,0,277.5750706,0,0,0,6.5,39.5,1
2020_01_PHI_WAS_Curry,2020_PHI_75_Curry,2020_01_PHI_WAS,WAS,PHI,REG,1,WAS,home,PHI,PHI,27,44087,38,938,938,Half2,3,1,PHI 27,10,(:38) 7-D.Haskins pass short middle to 82-L.Thomas to PHI 23 for 4 yards (23-R.McLeod). PHI-75-V.Curry was injured during the play.,V,Curry,PHI,75,non contact,lower body,pass blocker,2020,PHI,DL,DE,75,Active,Vinny Curry,Vincent,Curry,32324,75,279,Marshall,8,REG,Vinny,2012,Sun,44087,0.541666667,Washington Football Team,Philadelphia Eagles,27,17,239,0,265,3,FALSE,Washington Football Team,Philadelphia Eagles,WAS,PHI,2,191,Bermuda Grass,Grass,FedExField,FALSE,77.5,79,5,71.5,0,39.0267,-77.4441,39.9074,-75.1783,0,0,135.3131785,0,0,0,-5.5,41.5,1
2020_01_SEA_ATL_Dennard,2020_ATL_34_Dennard,2020_01_SEA_ATL,ATL,SEA,REG,1,SEA,away,ATL,ATL,43,44087,709,1609,1609,Half2,3,1,ATL 43,10,"(11:49) (No Huddle, Shotgun) 3-R.Wilson pass short right to 16-T.Lockett to ATL 39 for 4 yards (37-R.Allen). ATL-34-D.Dennard was injured during the play. PENALTY on ATL, Defensive Too Many Men on Field, 5 yards, enforced at ATL 43 - No Play.",D,Dennard,ATL,34,non contact,lower body,AFP,2020,ATL,DB,CB,34,Active,Darqueze Dennard,Darqueze,Dennard,33521,71,205,Michigan State,6,REG,Darqueze,2014,Sun,44087,0.541666667,Seattle Seahawks,Atlanta Falcons,38,25,383,0,506,2,TRUE,Atlanta Falcons,Seattle Seahawks,ATL,SEA,3,192,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,82.25,86.5,2,66.75,0,33.7551,-84.401,47.5932,-122.3318,0,0,2177.413284,0,0,0,1,49.5,1
2020_01_TB_NO_Montgomery,2020_NO_88_Montgomery,2020_01_TB_NO,NO,TB,REG,1,TB,away,NO,NO,35,44087,793,1693,1693,Half2,3,NA,NO 35,0,"3-W.Lutz kicks 65 yards from NO 35 to end zone, Touchback. NO-88-T.Montgomery was injured during the play. His return is Probable.",T,Montgomery,NO,88,non contact,lower body,AFP,2020,NO,RB,RB,88,Active,Ty Montgomery,Ty,Montgomery,33991,72,216,Stanford,5,DIV,Ty,2015,Sun,44087,0.684027778,New Orleans Saints,Tampa Bay Buccaneers,34,23,271,0,310,3,FALSE,New Orleans Saints,Tampa Bay Buccaneers,NO,TB,4,191,FieldTurf Revolution 360,Turf,Caesars Superdome,TRUE,87.75,100.5,8,70.5,0,29.9514,-90.082,27.9798,-82.495,0,0,478.3533545,0,0,0,4,48.5,1
2020_02_BAL_HOU_Howard,2020_HOU_71_Howard,2020_02_BAL_HOU,HOU,BAL,REG,2,HOU,home,BAL,HOU,65,44094,309,1209,1209,Half2,3,2,HOU 35,10,(5:09) (Shotgun) 4-D.Watson pass short left to 18-R.Cobb to HOU 41 for 6 yards (24-M.Peters; 95-D.Wolfe). HOU-71-T.Howard was injured during the play.,T,Howard,HOU,71,non contact,lower body,run blocker,2020,HOU,OL,T,71,R/Injured,Tytus Howard,Tytus,Howard,35208,77,322,Alabama State,1,REG,Tytus,2019,Sun,44094,0.684027778,Baltimore Ravens,Houston Texans,33,16,407,0,304,2,TRUE,Houston Texans,Baltimore Ravens,HOU,BAL,2,171,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,73,74,14.75,87.25,50,29.6849,-95.4106,39.3972,-76.8352,0,0,1248.398299,0,10,7,-7.5,49.5,1
2020_02_BAL_HOU_Young,2020_BAL_25_Young,2020_02_BAL_HOU,HOU,BAL,REG,2,HOU,home,BAL,BAL,45,44094,585,1485,3285,Half1,1,1,BAL 45,10,(9:45) (Shotgun) 4-D.Watson pass incomplete short left to 18-R.Cobb. BAL-25-T.Young was injured during the play. His return is Doubtful.,T,Young,BAL,25,non contact,lower body,pass defender,2020,BAL,DB,CB,25,R/Injured,Tavon Young,Tavon,Young,34407,69,185,Temple,4,DIV,Tavon,2016,Sun,44094,0.684027778,Baltimore Ravens,Houston Texans,33,16,407,0,304,2,TRUE,Houston Texans,Baltimore Ravens,HOU,BAL,2,171,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,73,74,14.75,87.25,50,29.6849,-95.4106,39.3972,-76.8352,0,0,1248.398299,0,10,7,-7.5,49.5,1
2020_02_CIN_CLE_Green,2020_CIN_18_Green,2020_02_CIN_CLE,CLE,CIN,REG,2,CIN,away,CLE,CIN,61,44091,894,1794,3594,Half1,1,1,CIN 39,10,"(14:54) (Shotgun) 9-J.Burrow pass deep left to 18-A.Green ran ob at CLE 26 for 35 yards. CIN-18-A.Green was injured during the play. Cleveland challenged the pass completion ruling, and the play was REVERSED. (Shotgun) 9-J.Burrow pass incomplete deep left to 18-A.Green. CIN-18-A.Green was injured during the play. His return is Probable.",A,Green,CIN,18,non contact,shoulder,pass receiver,2020,CIN,WR,WR,18,Active,A.J. Green,Adriel,Green,32355,76,210,Georgia,9,REG,A.J.,2011,Thu,44091,0.847222222,Cleveland Browns,Cincinnati Bengals,35,30,434,1,353,1,FALSE,Cleveland Browns,Cincinnati Bengals,CLE,CIN,3,197,Kentucky Bluegrass,Grass,FirstEnergy Stadium,FALSE,63.5,63.5,6.5,63.75,0,41.506,-81.7001,39.0964,-84.5164,0,0,223.0146236,0,4,4,6,44.5,1
2020_02_JAX_TEN_Linder,2020_JAX_65_Linder,2020_02_JAX_TEN,TEN,JAX,REG,2,JAX,away,TEN,JAX,80,44094,818,1718,1718,Half2,3,3,JAX 20,1,"(13:38) 30-J.Robinson right tackle to JAX 21 for 1 yard (54-R.Evans, 33-J.Joseph). JAX-65-B.Linder was injured during the play. His return is Questionable.",B,Linder,JAX,65,non contact,lower body,run defender,2020,JAX,OL,G,65,R/Injured,Brandon Linder,Brandon,Linder,33628,78,315,Miami,6,REG,Brandon,2014,Sun,44094,0.541666667,Tennessee Titans,Jacksonville Jaguars,33,30,354,0,480,2,FALSE,Tennessee Titans,Jacksonville Jaguars,TEN,JAX,3,187,Bermuda Grass,Grass,Nissan Stadium,FALSE,75,75.25,5,59.25,0,36.1992,-86.8045,30.3237,-81.636,0,0,503.7869829,0,6,7,7,44.5,1
2020_02_KC_LAC_Jenkins,2020_LAC_23_Jenkins,2020_02_KC_LAC,LAC,KC,REG,2,KC,away,LAC,KC,54,44094,834,1734,1734,Half2,3,2,KC 46,10,(13:54) (Shotgun) 25-C.Edwards-Helaire up the middle to KC 45 for -1 yards (25-C.Harris Jr.). LAC-23-R.Jenkins was injured during the play.,R,Jenkins,LAC,23,non contact,lower body,AFP,2020,LAC,DB,SS,23,Active,Rayshawn Jenkins,Rayshawn,Jenkins,34359,73,220,Miami,3,REG,Rayshawn,2017,Sun,44094,0.684027778,Kansas City Chiefs,Los Angeles Chargers,23,20,414,0,479,1,TRUE,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,5,209,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,76.5,76.5,5.75,55.5,0,33.8642,-118.261,39.0482,-94.4831,0,0,1364.748829,0,7,10,-8.5,47,1
2020_02_LAR_PHI_Noteboom,2020_LAR_70_Noteboom,2020_02_LAR_PHI,PHI,LAR,REG,2,LA,away,PHI,LA,69,44094,377,1277,1277,Half2,3,1,LAR 31,10,(6:17) 12-V.Jefferson right end to LA 30 for -1 yards (24-D.Slay). LA-70-J.Noteboom was injured during the play. His return is Questionable.,J,Noteboom,LAR,70,non contact,lower body,AFP,2020,LAR,OL,G,70,Active,Joseph Noteboom,Joseph,Noteboom,34869,77,321,Texas Christian,2,DIV,Joseph,2018,Sun,44094,0.541666667,Los Angeles Rams,Philadelphia Eagles,37,19,449,1,363,3,TRUE,Philadelphia Eagles,Los Angeles Rams,PHI,LAR,3,182,Desso GrassMaster,Grass,Lincoln Financial Field,FALSE,63.25,63.25,8.5,32.25,0,39.9074,-75.1783,33.8642,-118.261,0,0,2393.81906,0,7,7,2,46,1
2020_02_MIN_IND_Adams,2020_IND_49_Adams,2020_02_MIN_IND,IND,MIN,REG,2,MIN,away,IND,MIN,78,44094,548,548,2348,Half1,2,4,MIN 22,8,"(9:08) 2-B.Colquitt punts 46 yards to IND 32, Center-58-A.Cutting. 21-N.Hines to IND 44 for 12 yards (83-T.Conklin). IND-49-M.Adams was injured during the play. PENALTY on IND-34-I.Rodgers, Tripping, 10 yards, enforced at IND 34.",M,Adams,IND,49,non contact,unknown,run defender,2020,IND,LB,OLB,49,Active,Matthew Adams,Matthew,Adams,35045,72,229,Houston,2,WC,Matthew,2018,Sun,44094,0.541666667,Indianapolis Colts,Minnesota Vikings,28,11,354,1,175,3,FALSE,Indianapolis Colts,Minnesota Vikings,IND,MIN,2,165,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,70,70,10.5,30.25,0,39.7255,-86.2698,44.9746,-93.2598,0,0,508.5104492,0,7,7,3.5,49,1
2020_02_NO_LV_Peat,2020_NO_75_Peat,2020_02_NO_LV,LV,NO,REG,2,NO,away,LV,50,50,44095,771,771,771,Half2,4,2,MID 50,10,(12:51) 41-A.Kamara left end pushed ob at LV 47 for 3 yards (29-L.Joyner). NO-75-A.Peat was injured during the play. His return is Questionable.,A,Peat,NO,75,non contact,lower body,run blocker,2020,NO,OL,G,75,Active,Andrus Peat,Andrus,Peat,34277,79,316,Stanford,5,DIV,Andrus,2015,Mon,44095,0.84375,Las Vegas Raiders,New Orleans Saints,34,24,377,1,424,1,FALSE,Las Vegas Raiders,New Orleans Saints,LV,NO,5,185,Bermuda Grass,Grass,Allegiant Stadium,TRUE,92,92,11,17.25,0,36.0888,-115.1845,29.9514,-90.082,0,0,1510.048261,0,8,8,-4,47.5,1
2020_02_WAS_ARI_Ioannidis,2020_WAS_98_Ioannidis,2020_02_WAS_ARI,ARI,WAS,REG,2,ARI,home,WAS,WAS,37,44094,76,976,976,Half2,3,3,WAS 37,4,(1:16) (Shotgun) 1-K.Murray pass incomplete deep middle to 85-D.Arnold. WAS-98-M.Ioannidis was injured during the play.,M,Ioannidis,WAS,98,non contact,lower body,pass blocker,2020,WAS,DL,DT,98,R/Injured,Matt Ioannidis,Matthew,Ioannidis,34345,75,310,Temple,4,WC,Matt,2016,Sun,44094,0.670138889,Arizona Cardinals,Washington Football Team,30,15,438,1,316,2,FALSE,Arizona Cardinals,Washington Football Team,ARI,WAS,3,188,Bermuda Grass,Grass,State Farm Stadium,TRUE,102.25,102.25,2.75,11.5,0,33.5276,-112.2626,39.0267,-77.4441,0,0,1963.985313,0,7,7,7.5,46.5,1
2020_03_CAR_LAC_Jackson,2020_CAR_26_Jackson,2020_03_CAR_LAC,LAC,CAR,REG,3,LAC,home,CAR,CAR,49,44101,584,1484,1484,Half2,3,3,CAR 49,5,(9:44) (Shotgun) 10-J.Herbert pass short left to 86-H.Henry to CAR 38 for 11 yards (31-J.Burris). CAR-26-D.Jackson was injured during the play.,D,Jackson,CAR,26,non contact,lower body,AFP,2020,CAR,DB,CB,26,Active,Donte Jackson,Donte,Jackson,35011,70,180,Louisiana State,2,REG,Donte,2018,Sun,44101,0.670138889,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,TRUE,Los Angeles Chargers,Carolina Panthers,LAC,CAR,7,173,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,75,75.5,5.75,66.75,0,33.8642,-118.261,35.2256,-80.8513,0,0,2118.620065,0,7,7,6,43.5,1
2020_03_CHI_ATL_Kazee,2020_ATL_27_Kazee,2020_03_CHI_ATL,ATL,CHI,REG,3,CHI,away,ATL,ATL,9,44101,701,701,701,Half2,4,1,ATL 9,9,(11:41) 9-N.Foles pass incomplete short left [55-S.Means]. ATL-27-D.Kazee was injured during the play.,D,Kazee,ATL,27,non contact,lower body,pass blocker,2020,ATL,DB,SS,27,R/Injured,Damontae Kazee,Damontae,Kazee,34125,71,190,San Diego State,3,REG,Damontae,2017,Sun,44101,0.541666667,Chicago Bears,Atlanta Falcons,30,26,437,2,371,1,TRUE,Atlanta Falcons,Chicago Bears,ATL,CHI,3,203,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,79.5,82.5,4.25,69.75,28.5,33.7551,-84.401,42.256,-87.8954,0,0,617.2788336,0,7,7,2.5,46,1
2020_03_DET_ARI_Okudah,2020_DET_30_Okudah,2020_03_DET_ARI,ARI,DET,REG,3,ARI,home,DET,DET,44,44101,244,1144,1144,Half2,3,2,DET 44,10,(4:04) (Shotgun) 1-K.Murray left end ran ob at DET 39 for 5 yards (30-J.Okudah). DET-30-J.Okudah was injured during the play.,J,Okudah,DET,30,non contact,upper body,AFP,2020,DET,DB,CB,30,R/Injured,Jeff Okudah,Jeffrey,Okudah,36193,73,200,Ohio State,0,REG,Jeff,2020,Sun,44101,0.684027778,Detroit Lions,Arizona Cardinals,26,23,322,0,377,3,TRUE,Arizona Cardinals,Detroit Lions,ARI,DET,2,187,Bermuda Grass,Grass,State Farm Stadium,TRUE,99,99,4.75,7.5,0,33.5276,-112.2626,42.34,-83.0455,0,0,1694.403877,0,7,7,4.5,55.5,1
2020_03_HOU_PIT_Adeniyi,2020_PIT_92_Adeniyi,2020_03_HOU_PIT,PIT,HOU,REG,3,HOU,away,PIT,HOU,59,44101,98,998,2798,Half1,1,4,HOU 41,11,"(1:38) 9-B.Anger punts 54 yards to PIT 5, Center-46-J.Weeks, fair catch by 18-D.Johnson. PIT-92-O.Adeniyi was injured during the play.",O,Adeniyi,PIT,92,non contact,lower body,punt blocker,2020,PIT,LB,OLB,92,Active,Olasunkanmi Adeniyi,Olasunkanmi,Adeniyi,35685,73,248,Toledo,2,WC,Olasunkanmi,2018,Sun,44101,0.541666667,Pittsburgh Steelers,Houston Texans,28,21,387,0,260,1,FALSE,Pittsburgh Steelers,Houston Texans,PIT,HOU,2,170,Kentucky Bluegrass,Grass,Heinz Field,FALSE,76.75,76.75,6.75,55.75,0,40.4467,-80.0158,29.6849,-95.4106,0,0,1141.916386,0,7,7,4,46.5,1
