connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,Contact/ non-contact,injury area,player role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,smart_id,entry_year,week,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,season,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,distance_miles,HOME_day_since_last_game,AWAY_day_since_last_game
2020_13_DEN_KC_Hitchens,2020_KC_53_Hitchens,2020_13_DEN_KC,KC,DEN,REG,13,DEN,away,KC,KC,7,44171,434,434,2234,Half1,2,1,KC 7,7,(7:14) (Shotgun) 25-M.Gordon left guard to KC 1 for 6 yards (32-T.Mathieu; 49-D.Sorensen). KC-53-A.Hitchens was injured during the play. His return is Questionable.,A,Hitchens,KC,53,contact,knee,tackler,2020,KC,LB,ILB,53,Active,Anthony Hitchens,Anthony,Hitchens,6/10/92,72,235,Iowa,6,SB,Anthony,32004849-5429-8611-771a-88e8f3395d41,2014,13,Sun,12/6/20,20:20:00,Kansas City Chiefs,Denver Broncos,22,16,447,0,330,2,2020,FALSE,Kansas City Chiefs,Denver Broncos,KC,DEN,4,171,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,36.5,32.5,5,75.25,0,39.0482,-94.4831,39.5791,-104.83,554.0534568,7,7
2020_13_DET_CHI_Holtz,2020_CHI_81_Holtz,2020_13_DET_CHI,CHI,DET,REG,13,CHI,home,DET,DET,35,44171,235,1135,1135,Half2,3,NA,DET 35,0,5-M.Prater kicks 42 yards from DET 35 to CHI 23. 81-J.Holtz to CHI 28 for 5 yards (35-M.Killebrew). CHI-81-J.Holtz was injured during the play. His return is Questionable.,J,Holtz,CHI,81,contact,head,ball carrier,2020,CHI,TE,TE,81,Active,J.P. Holtz,John,Holtz,8/28/93,75,240,Pittsburgh,4,WC,J.P.,3200484f-4c77-4674-d9ab-0e999715186d,2016,13,Sun,12/6/20,13:00:00,Detroit Lions,Chicago Bears,34,30,460,1,389,1,2020,TRUE,Chicago Bears,Detroit Lions,CHI,DET,4,201,Kentucky Bluegrass,Grass,Soldier Field,FALSE,35.25,34.25,2.5,81,2.75,42.256,-87.8954,42.34,-83.0455,247.9047176,7,10
2020_13_DET_CHI_Johnson,2020_DET_33_Johnson,2020_13_DET_CHI,CHI,DET,REG,13,DET,away,CHI,DET,96,44171,269,269,269,Half2,4,2,DET 4,10,(4:29) (Shotgun) 9-M.Stafford pass short middle to 88-T.Hockenson to DET 18 for 14 yards (39-E.Jackson). DET-33-K.Johnson was injured during the play. His return is Questionable.,K,Johnson,DET,33,contact,unknown,pass blocker,2020,DET,RB,RB,33,Active,Kerryon Johnson,Kerryon,Johnson,6/30/97,71,212,Auburn,2,REG,Kerryon,32004a4f-4839-9188-cb7b-f29b5ea64839,2018,13,Sun,12/6/20,13:00:00,Detroit Lions,Chicago Bears,34,30,460,1,389,1,2020,TRUE,Chicago Bears,Detroit Lions,CHI,DET,4,201,Kentucky Bluegrass,Grass,Soldier Field,FALSE,35.25,34.25,2.5,81,2.75,42.256,-87.8954,42.34,-83.0455,247.9047176,7,10
2020_13_DET_CHI_Moore,2020_DET_49_Moore,2020_13_DET_CHI,CHI,DET,REG,13,CHI,home,DET,CHI,66,44171,554,1454,1454,Half2,3,4,CHI 34,10,"(9:14) 16-P.O'Donnell punts 41 yards to DET 25, Center-48-P.Scales. 39-J.Agnew to DET 34 for 9 yards (81-J.Holtz). DET-49-C.Moore was injured during the play.",C,Moore,DET,49,contact,ankle,punt return team,2020,DET,DB,FS,49,Active,C.J. Moore,Calvin,Moore,12/15/95,71,195,Mississippi,1,REG,C.J.,32004d4f-4f22-7635-8367-43e120fa27b5,2019,13,Sun,12/6/20,13:00:00,Detroit Lions,Chicago Bears,34,30,460,1,389,1,2020,TRUE,Chicago Bears,Detroit Lions,CHI,DET,4,201,Kentucky Bluegrass,Grass,Soldier Field,FALSE,35.25,34.25,2.5,81,2.75,42.256,-87.8954,42.34,-83.0455,247.9047176,7,10
2020_13_DET_CHI_Skrine,2020_CHI_24_Skrine,2020_13_DET_CHI,CHI,DET,REG,13,DET,away,CHI,CHI,49,44171,609,609,609,Half2,4,1,CHI 49,10,"(10:09) (No Huddle, Shotgun) 9-M.Stafford pass short right to 88-T.Hockenson to CHI 43 for 6 yards (23-K.Fuller). CHI-24-B.Skrine was injured during the play.",B,Skrine,CHI,24,contact,upper body,tackler,2020,CHI,DB,CB,24,Active,Buster Skrine,Darryl,Skrine,4/26/89,69,185,Chattanooga,9,WC,Buster,3200534b-5229-6636-391d-806176cf2567,2011,13,Sun,12/6/20,13:00:00,Detroit Lions,Chicago Bears,34,30,460,1,389,1,2020,TRUE,Chicago Bears,Detroit Lions,CHI,DET,4,201,Kentucky Bluegrass,Grass,Soldier Field,FALSE,35.25,34.25,2.5,81,2.75,42.256,-87.8954,42.34,-83.0455,247.9047176,7,10
2020_13_IND_HOU_Clark,2020_IND_62_Clark,2020_13_IND_HOU,HOU,IND,REG,13,IND,away,HOU,HOU,32,44171,633,1533,3333,Half1,1,2,HOU 32,17,(10:33) (Shotgun) 17-P.Rivers pass short right to 11-M.Pittman to HOU 21 for 11 yards (32-L.Johnson). IND-62-L.Clark was injured during the play. He is Out.,L,Clark,IND,62,non contact,ankle,pass blocker,2020,IND,OL,T,62,R/Injured,Le'Raven Clark,Le'Raven,Clark,4/22/93,77,311,Texas Tech,4,WC,Le'Raven,3200434c-4143-2150-9ff2-3f2c4170f288,2016,13,Sun,12/6/20,13:00:00,Indianapolis Colts,Houston Texans,26,20,371,0,398,2,2020,TRUE,Houston Texans,Indianapolis Colts,HOU,IND,2,180,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,56.75,56.75,5.25,63.25,0,29.6849,-95.4106,39.7255,-86.2698,865.4884184,10,7
2020_13_IND_HOU_Rhodes,2020_IND_27_Rhodes,2020_13_IND_HOU,HOU,IND,REG,13,HOU,home,IND,IND,32,44171,385,385,2185,Half1,2,1,IND 32,10,(6:25) 31-Da.Johnson left tackle to IND 13 for 19 yards (54-A.Walker; 27-X.Rhodes). IND-27-X.Rhodes was injured during the play.,X,Rhodes,IND,27,contact,lower body,tackler,2020,IND,DB,CB,27,Active,Xavier Rhodes,Xavier,Rhodes,6/19/90,73,218,Florida State,7,WC,Xavier,32005248-4f55-2860-8f85-4d9914114b25,2013,13,Sun,12/6/20,13:00:00,Indianapolis Colts,Houston Texans,26,20,371,0,398,2,2020,TRUE,Houston Texans,Indianapolis Colts,HOU,IND,2,180,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,56.75,56.75,5.25,63.25,0,29.6849,-95.4106,39.7255,-86.2698,865.4884184,10,7
2020_13_JAX_MIN_Linder,2020_JAX_65_Linder,2020_13_JAX_MIN,MIN,JAX,REG,13,JAX,away,MIN,JAX,98,44171,895,895,895,Half2,4,1,JAX 2,10,(14:55) 30-J.Robinson up the middle to JAX 5 for 3 yards (20-J.Gladney). MIN-20-J.Gladney was injured during the play. JAX-65-B.Linder was injured during the play.,B,Linder,JAX,65,contact,lower body,run blocker,2020,JAX,OL,G,65,R/Injured,Brandon Linder,Brandon,Linder,1/25/92,78,315,Miami,6,REG,Brandon,32004c49-4e17-5931-b12f-4484ba6f7443,2014,13,Sun,12/6/20,13:00:00,Minnesota Vikings,Jacksonville Jaguars,27,24,420,2,390,4,2020,FALSE,Minnesota Vikings,Jacksonville Jaguars,MIN,JAX,1,224,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,33.5,28.5,4.75,81.5,10.25,44.9746,-93.2598,30.3237,-81.636,1192.710439,7,7
2020_13_LAR_ARI_Brockers,2020_LAR_90_Brockers,2020_13_LAR_ARI,ARI,LAR,REG,13,ARI,home,LA,ARI,51,44171,545,1445,1445,Half2,3,1,ARI 49,10,"(9:05) (No Huddle, Shotgun) 41-K.Drake up the middle to LA 48 for 3 yards (50-S.Ebukam). LA-90-M.Brockers was injured during the play.",M,Brockers,LAR,90,contact,unknown,tackler,2020,LAR,DL,DE,90,Active,Michael Brockers,Michael,Brockers,12/21/90,77,305,Louisiana State,8,DIV,Michael,32004252-4f06-0116-e3d2-40eff8ffad04,2012,13,Sun,12/6/20,16:05:00,Los Angeles Rams,Arizona Cardinals,38,28,463,1,232,2,2020,TRUE,Arizona Cardinals,Los Angeles Rams,ARI,LAR,2,210,Bermuda Grass,Grass,State Farm Stadium,TRUE,69.75,69.75,1.25,9.25,0,33.5276,-112.2626,33.8642,-118.261,345.5745035,7,7
2020_13_LAR_ARI_Joseph,2020_ARI_25_Joseph,2020_13_LAR_ARI,ARI,LAR,REG,13,LA,away,ARI,ARI,34,44171,703,703,2503,Half1,2,2,ARI 34,9,(11:43) (Shotgun) 16-J.Goff pass short left to 10-C.Kupp to ARI 29 for 5 yards (31-C.Banjo). ARI-25-J.Joseph was injured during the play.,J,Joseph,ARI,25,contact,shoulder,tackler,2020,ARI,DB,CB,25,R/Injured,Johnathan Joseph,Johnathan,Joseph,4/16/84,71,185,South Carolina,14,REG,Johnathan,32004a4f-5321-8478-4006-049349af8e5c,2006,13,Sun,12/6/20,16:05:00,Los Angeles Rams,Arizona Cardinals,38,28,463,1,232,2,2020,TRUE,Arizona Cardinals,Los Angeles Rams,ARI,LAR,2,210,Bermuda Grass,Grass,State Farm Stadium,TRUE,69.75,69.75,1.25,9.25,0,33.5276,-112.2626,33.8642,-118.261,345.5745035,7,7
2020_13_LV_NYJ_Davis,2020_NYJ_32_Davis,2020_13_LV_NYJ,NYJ,LV,REG,13,LV,away,NYJ,NYJ,19,44171,643,1543,1543,Half2,3,3,NYJ 19,1,(10:43) (Shotgun) 23-D.Booker up the middle to NYJ 15 for 4 yards (44-H.Langi; 32-A.Davis). NYJ-32-A.Davis was injured during the play.,A,Davis,NYJ,32,contact,lower body,tackler,2020,NYJ,DB,SS,32,R/Injured,Ashtyn Davis,Ashtyn,Davis,10/10/96,73,200,California,0,REG,Ashtyn,32004441-5616-3785-71b6-36de3d91d151,2020,13,Sun,12/6/20,13:00:00,Las Vegas Raiders,New York Jets,31,28,440,2,376,3,2020,TRUE,New York Jets,Las Vegas Raiders,NYJ,LV,6,183,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.5,31.5,13,52,0,40.8137,-74.0829,36.0888,-115.1845,2227.35293,7,7
2020_13_LV_NYJ_Gore,2020_NYJ_21_Gore,2020_13_LV_NYJ,NYJ,LV,REG,13,NYJ,home,LV,NYJ,74,44171,887,1787,3587,Half1,1,2,NYJ 26,10,(14:47) 21-F.Gore left end to NYJ 28 for 2 yards (44-N.Kwiatkoski; 20-D.Arnette). LV-20-D.Arnette was injured during the play. NYJ-21-F.Gore was injured during the play.,F,Gore,NYJ,21,contact,upper body,ball carrier,2020,NYJ,RB,RB,21,R/Injured,Frank Gore,Frank,Gore,5/14/83,69,212,Miami,15,REG,Frank,3200474f-5241-1171-e932-18530d86ff0c,2005,13,Sun,12/6/20,13:00:00,Las Vegas Raiders,New York Jets,31,28,440,2,376,3,2020,TRUE,New York Jets,Las Vegas Raiders,NYJ,LV,6,183,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.5,31.5,13,52,0,40.8137,-74.0829,36.0888,-115.1845,2227.35293,7,7
2020_13_LV_NYJ_Heath,2020_LV_38_Heath,2020_13_LV_NYJ,NYJ,LV,REG,13,NYJ,home,LV,LV,4,44171,627,627,627,Half2,4,1,LV 4,4,"(10:27) (Shotgun) 14-S.Darnold right end for 4 yards, TOUCHDOWN. LV-38-J.Heath was injured during the play.",J,Heath,LV,38,contact,head,tackler,2020,LV,DB,SS,38,Active,Jeff Heath,Jeffrey,Heath,5/14/91,73,212,Saginaw Valley State,7,REG,Jeff,32004845-4172-1605-7064-d5daba898e5f,2013,13,Sun,12/6/20,13:00:00,Las Vegas Raiders,New York Jets,31,28,440,2,376,3,2020,TRUE,New York Jets,Las Vegas Raiders,NYJ,LV,6,183,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.5,31.5,13,52,0,40.8137,-74.0829,36.0888,-115.1845,2227.35293,7,7
2020_13_LV_NYJ_Jackson,2020_NYJ_39_Jackson,2020_13_LV_NYJ,NYJ,LV,REG,13,NYJ,home,LV,NYJ,55,44171,261,1161,2961,Half1,1,4,NYJ 45,10,"(4:21) 7-B.Mann punts 46 yards to LV 9, Center-42-T.Hennessy. 13-H.Renfrow to LV 21 for 12 yards (58-B.Hager). NYJ-39-B.Jackson was injured during the play.",B,Jackson,NYJ,39,non contact,lower body,run blocker,2020,NYJ,DB,FS,39,R/Injured,Bennett Jackson,Bennett,Jackson,9/16/91,72,192,Notre Dame,6,REG,Bennett,32004a41-4300-0002-407b-1bf1dfb9f1a6,2014,13,Sun,12/6/20,13:00:00,Las Vegas Raiders,New York Jets,31,28,440,2,376,3,2020,TRUE,New York Jets,Las Vegas Raiders,NYJ,LV,6,183,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.5,31.5,13,52,0,40.8137,-74.0829,36.0888,-115.1845,2227.35293,7,7
2020_13_LV_NYJ_Jenkins,2020_NYJ_48_Jenkins,2020_13_LV_NYJ,NYJ,LV,REG,13,LV,away,NYJ,50,50,44171,9,9,1809,Half1,2,3,MID 50,18,(:09) (Shotgun) 4-D.Carr sacked at LV 45 for -5 yards (95-Q.Williams). NYJ-48-J.Jenkins was injured during the play.,J,Jenkins,NYJ,48,contact,shoulder,run blocker,2020,NYJ,LB,OLB,48,R/Injured,Jordan Jenkins,Jordan,Jenkins,7/1/94,75,259,Georgia,4,REG,Jordan,32004a45-4e29-5944-da05-a9f046abd0ea,2016,13,Sun,12/6/20,13:00:00,Las Vegas Raiders,New York Jets,31,28,440,2,376,3,2020,TRUE,New York Jets,Las Vegas Raiders,NYJ,LV,6,183,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.5,31.5,13,52,0,40.8137,-74.0829,36.0888,-115.1845,2227.35293,7,7
2020_13_LV_NYJ_Joyner,2020_LV_29_Joyner,2020_13_LV_NYJ,NYJ,LV,REG,13,NYJ,home,LV,LV,13,44171,772,772,2572,Half1,2,2,LV 13,10,"(12:52) 25-T.Johnson left tackle to LV 6 for 7 yards (25-E.Harris, 73-M.Hurst). LV-29-L.Joyner was injured during the play.",L,Joyner,LV,29,contact,lower body,run blocker,2020,LV,DB,CB,29,Active,Lamarcus Joyner,Lamarcus,Joyner,11/27/90,68,185,Florida State,6,REG,Lamarcus,32004a4f-5946-4866-7495-d5ac553be826,2014,13,Sun,12/6/20,13:00:00,Las Vegas Raiders,New York Jets,31,28,440,2,376,3,2020,TRUE,New York Jets,Las Vegas Raiders,NYJ,LV,6,183,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.5,31.5,13,52,0,40.8137,-74.0829,36.0888,-115.1845,2227.35293,7,7
2020_13_NE_LAC_Jenkins,2020_LAC_23_Jenkins,2020_13_NE_LAC,LAC,NE,REG,13,NE,away,LAC,LAC,15,44171,605,1505,3305,Half1,1,3,LAC 15,5,(10:05) (Shotgun) 1-C.Newton pass short left to 28-J.White to LAC 12 for 3 yards (23-R.Jenkins). LAC-23-R.Jenkins was injured during the play.,R,Jenkins,LAC,23,unknown,unknown,AFP,2020,LAC,DB,SS,23,Active,Rayshawn Jenkins,Rayshawn,Jenkins,1/25/94,73,220,Miami,3,REG,Rayshawn,32004a45-4e42-8013-cbad-6b370e9849e4,2017,13,Sun,12/6/20,16:25:00,New England Patriots,Los Angeles Chargers,45,0,291,0,258,2,2020,TRUE,Los Angeles Chargers,New England Patriots,LAC,NE,1,180,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,70.5,70.5,4.75,20.5,0,33.8642,-118.261,42.0909,-71.2644,2588.350351,7,7
2020_13_NO_ATL_Means,2020_ATL_55_Means,2020_13_NO_ATL,ATL,NO,REG,13,NO,away,ATL,ATL,40,44171,709,1609,1609,Half2,3,3,ATL 40,5,(11:49) (Shotgun) 7-T.Hill scrambles left tackle to ATL 36 for 4 yards (45-D.Jones). ATL-55-S.Means was injured during the play.,S,Means,ATL,55,contact,lower body,run blocker,2020,ATL,DL,DE,55,Active,Steven Means,Steven,Means,9/16/90,75,263,Buffalo,7,REG,Steven,32004d45-4179-0667-efd8-c4fe9d095bdb,2013,13,Sun,12/6/20,13:00:00,New Orleans Saints,Atlanta Falcons,21,16,424,1,332,1,2020,TRUE,Atlanta Falcons,New Orleans Saints,ATL,NO,2,191,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53,53,2.75,61.5,0,33.7551,-84.401,29.9514,-90.082,424.4267107,7,7
2020_13_NO_ATL_Smith,2020_ATL_25_Smith,2020_13_NO_ATL,ATL,NO,REG,13,ATL,home,NO,ATL,85,44171,309,309,309,Half2,4,1,ATL 15,10,(5:09) (Shotgun) 25-I.Smith right guard to ATL 22 for 7 yards (43-M.Williams). ATL-25-I.Smith was injured during the play.,I,Smith,ATL,25,contact,upper body,ball carrier,2020,ATL,RB,RB,25,Active,Ito Smith,Romarius,Smith,9/11/95,69,195,Southern Mississippi,2,REG,Ito,3200534d-4934-2780-bc1f-aa0a71b0ad00,2018,13,Sun,12/6/20,13:00:00,New Orleans Saints,Atlanta Falcons,21,16,424,1,332,1,2020,TRUE,Atlanta Falcons,New Orleans Saints,ATL,NO,2,191,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53,53,2.75,61.5,0,33.7551,-84.401,29.9514,-90.082,424.4267107,7,7
2020_13_NYG_SEA_Holmes,2020_NYG_30_Holmes,2020_13_NYG_SEA,SEA,NYG,REG,13,SEA,home,NYG,SEA,55,44171,345,1245,1245,Half2,3,3,SEA 45,4,(5:45) (Shotgun) 3-R.Wilson pass short right to 89-W.Dissly to SEA 48 for 3 yards (30-D.Holmes). NYG-30-D.Holmes was injured during the play.,D,Holmes,NYG,30,contact,lower body,tackler,2020,NYG,DB,CB,30,Active,Darnay Holmes,Darnay,Holmes,6/23/98,70,198,UCLA,0,REG,Darnay,3200484f-4c51-9082-f3ad-ff2c44591d4c,2020,13,Sun,12/6/20,16:05:00,New York Giants,Seattle Seahawks,17,12,290,1,327,2,2020,TRUE,Seattle Seahawks,New York Giants,SEA,NYG,3,173,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,51.75,51.75,8,79,0,47.5932,-122.3318,40.8137,-74.0829,2395.351547,6,7
2020_13_NYG_SEA_Lockett,2020_SEA_16_Lockett,2020_13_NYG_SEA,SEA,NYG,REG,13,SEA,home,NYG,SEA,66,44171,619,1519,3319,Half1,1,2,SEA 34,10,(10:19) (Shotgun) 3-R.Wilson pass short left to 16-T.Lockett to SEA 40 for 6 yards (52-D.Downs). SEA-16-T.Lockett was injured during the play. His return is Questionable.,T,Lockett,SEA,16,contact,ankle,pass reciever,2020,SEA,WR,WR,16,Active,Tyler Lockett,Tyler,Lockett,9/28/92,70,182,Kansas State,5,WC,Tyler,32004c4f-4342-0915-1af7-ec50f437887c,2015,13,Sun,12/6/20,16:05:00,New York Giants,Seattle Seahawks,17,12,290,1,327,2,2020,TRUE,Seattle Seahawks,New York Giants,SEA,NYG,3,173,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,51.75,51.75,8,79,0,47.5932,-122.3318,40.8137,-74.0829,2395.351547,6,7
2020_13_NYG_SEA_Martinez,2020_NYG_54_Martinez,2020_13_NYG_SEA,SEA,NYG,REG,13,SEA,home,NYG,NYG,40,44171,471,471,471,Half2,4,2,NYG 40,8,"(7:51) (No Huddle, Shotgun) 3-R.Wilson pass short middle to 32-C.Carson to NYG 28 for 12 yards (54-B.Martinez). NYG-54-B.Martinez was injured during the play. His return is Questionable.",B,Martinez,NYG,54,contact,upper body,tackler,2020,NYG,LB,ILB,54,Active,Blake Martinez,Blake,Martinez,1/9/94,74,237,Stanford,4,REG,Blake,32004d41-5277-6230-c3a3-0290a0ccc6d0,2016,13,Sun,12/6/20,16:05:00,New York Giants,Seattle Seahawks,17,12,290,1,327,2,2020,TRUE,Seattle Seahawks,New York Giants,SEA,NYG,3,173,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,51.75,51.75,8,79,0,47.5932,-122.3318,40.8137,-74.0829,2395.351547,6,7
2020_13_PHI_GB_Barnett,2020_PHI_96_Barnett,2020_13_PHI_GB,GB,PHI,REG,13,GB,home,PHI,PHI,9,44171,596,596,2396,Half1,2,1,PHI 9,9,(9:56) 12-A.Rodgers pass short left to 85-R.Tonyan to PHI 3 for 6 yards (49-A.Singleton). PHI-96-D.Barnett was injured during the play.,D,Barnett,PHI,96,contact,upper body,run blocker,2020,PHI,DL,DE,96,Active,Derek Barnett,Derek,Barnett,6/25/96,75,259,Tennessee,3,REG,Derek,32004241-5240-5176-20ec-029ab37b9d27,2017,13,Sun,12/6/20,16:25:00,Green Bay Packers,Philadelphia Eagles,30,16,437,0,278,1,2020,FALSE,Green Bay Packers,Philadelphia Eagles,GB,PHI,5,165,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,32.5,26.25,5.75,68.25,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,7,6
2020_13_PHI_GB_Gary,2020_GB_52_Gary,2020_13_PHI_GB,GB,PHI,REG,13,PHI,away,GB,PHI,63,44171,40,40,1840,Half1,2,1,PHI 37,10,(:40) (Shotgun) 11-C.Wentz pass short middle to 88-D.Goedert to PHI 47 for 10 yards (24-R.Greene). GB-52-R.Gary was injured during the play.,R,Gary,GB,52,non contact,lower body,AFP,2020,GB,LB,OLB,52,Active,Rashan Gary,Rashan,Gary,12/3/97,77,277,Michigan,1,CON,Rashan,32004741-5276-6759-8729-700e2dfb98cd,2019,13,Sun,12/6/20,16:25:00,Green Bay Packers,Philadelphia Eagles,30,16,437,0,278,1,2020,FALSE,Green Bay Packers,Philadelphia Eagles,GB,PHI,5,165,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,32.5,26.25,5.75,68.25,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,7,6
2020_13_PHI_GB_Greene,2020_GB_24_Greene,2020_13_PHI_GB,GB,PHI,REG,13,GB,home,PHI,GB,79,44171,408,408,408,Half2,4,4,GB 21,12,"(6:48) 6-J.Scott punts 52 yards to PHI 27, Center-43-H.Bradley. 18-J.Reagor MUFFS catch, and recovers at PHI 27. 18-J.Reagor for 73 yards, TOUCHDOWN. GB-24-R.Greene was injured during the play.",R,Greene,GB,24,non contact,upper body,run blocker,2020,GB,DB,FS,24,R/Injured,Raven Greene,Raven,Greene,2/2/95,71,197,James Madison,2,CON,Raven,32004752-4550-0823-a5e1-0ba5c4fecea7,2018,13,Sun,12/6/20,16:25:00,Green Bay Packers,Philadelphia Eagles,30,16,437,0,278,1,2020,FALSE,Green Bay Packers,Philadelphia Eagles,GB,PHI,5,165,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,32.5,26.25,5.75,68.25,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,7,6
2020_13_PHI_GB_Sternberger,2020_GB_87_Sternberger,2020_13_PHI_GB,GB,PHI,REG,13,GB,home,PHI,PHI,18,44171,659,659,2459,Half1,2,2,PHI 18,4,(10:59) 33-A.Jones up the middle to PHI 17 for 1 yard (96-D.Barnett; 91-F.Cox). GB-87-J.Sternberger was injured during the play.,J,Sternberger,GB,87,non contact,head,run blocker,2020,GB,TE,TE,87,Active,Jace Sternberger,Jace,Sternberger,6/26/96,76,250,Texas A&amp;M,1,CON,Jace,32005354-4556-8639-5a78-bfa1754fcc8f,2019,13,Sun,12/6/20,16:25:00,Green Bay Packers,Philadelphia Eagles,30,16,437,0,278,1,2020,FALSE,Green Bay Packers,Philadelphia Eagles,GB,PHI,5,165,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,32.5,26.25,5.75,68.25,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,7,6
2020_13_PHI_GB_Taylor,2020_PHI_52_Taylor,2020_13_PHI_GB,GB,PHI,REG,13,PHI,away,GB,PHI,81,44171,295,295,2095,Half1,2,4,PHI 19,12,"(4:55) 1-C.Johnston punts 53 yards to GB 28, Center-45-R.Lovato. 32-T.Ervin to GB 40 for 12 yards (57-T.Edwards). PHI-52-D.Taylor was injured during the play. PENALTY on GB-25-W.Redmond, Offensive Holding, 10 yards, enforced at GB 28.",D,Taylor,PHI,52,non contact,knee,AFP,2020,PHI,LB,OLB,52,R/Injured; DFR,Davion Taylor,Davion,Taylor,8/5/98,73,225,Colorado,0,REG,Davion,32005441-5915-6787-d731-c26019207f64,2020,13,Sun,12/6/20,16:25:00,Green Bay Packers,Philadelphia Eagles,30,16,437,0,278,1,2020,FALSE,Green Bay Packers,Philadelphia Eagles,GB,PHI,5,165,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,32.5,26.25,5.75,68.25,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,7,6
2020_13_WAS_PIT_Curl,2020_WAS_31_Curl,2020_13_WAS_PIT,PIT,WAS,REG,13,PIT,home,WAS,PIT,82,44172,260,1160,1160,Half2,3,1,PIT 18,10,(4:20) (Shotgun) 26-A.McFarland left tackle to PIT 27 for 9 yards (31-K.Curl). WAS-31-K.Curl was injured during the play.,K,Curl,WAS,31,contact,lower body,tackler,2020,WAS,DB,FS,31,Active,Kamren Curl,Kamren,Curl,3/3/99,74,203,Arkansas,0,WC,Kamren,32004355-5215-6872-6685-585f8c8e4ff9,2020,13,Mon,12/7/20,17:00:00,Washington Football Team,Pittsburgh Steelers,23,17,318,0,326,1,2020,TRUE,Pittsburgh Steelers,Washington Football Team,PIT,WAS,5,194,Kentucky Bluegrass,Grass,Heinz Field,FALSE,32.75,25.5,8.5,59.75,10.5,40.4467,-80.0158,39.0267,-77.4441,168.213476,5,11
2020_13_WAS_PIT_Fitzpatrick,2020_PIT_39_Fitzpatrick,2020_13_WAS_PIT,PIT,WAS,REG,13,WAS,away,PIT,PIT,46,44172,120,120,1920,Half1,2,3,PIT 46,7,(2:00) (Shotgun) 11-A.Smith pass incomplete deep right to 17-T.McLaurin. PIT-39-M.Fitzpatrick was injured during the play.,M,Fitzpatrick,PIT,39,contact,upper body,pass blocker,2020,PIT,DB,SS,39,Active,Minkah Fitzpatrick,Minkah,Fitzpatrick,11/17/96,73,207,Alabama,2,WC,Minkah,32004649-5478-7290-d7d8-47c9ce9cbb2d,2018,13,Mon,12/7/20,17:00:00,Washington Football Team,Pittsburgh Steelers,23,17,318,0,326,1,2020,TRUE,Pittsburgh Steelers,Washington Football Team,PIT,WAS,5,194,Kentucky Bluegrass,Grass,Heinz Field,FALSE,32.75,25.5,8.5,59.75,10.5,40.4467,-80.0158,39.0267,-77.4441,168.213476,5,11
