season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,college,years_exp,week,game_type,football_name,entry_year,player_id
2022,LV,DL,DE,96,Active,Tashawn Bower,Tashawn,Bower,1995-02-18,Louisiana State,5,18,REG,Tashawn,2017,2022_Bower_LV
2022,LV,DL,DT,91,Active,Bilal Nichols,Bilal,Nichols,1996-09-14,Delaware,4,18,REG,Bilal,2018,2022_Nichols_LV
2022,LV,DL,DE,99,Active,Clelin Ferrell,Clelin,Ferrell,1997-05-17,Clemson,3,18,REG,Clelin,2019,2022_Ferrell_LV
2022,LV,DL,DT,90,Active,Jerry Tillery,Jerry,Tillery,1996-10-08,Notre Dame,3,18,REG,Jerry,2019,2022_Tillery_LV
2022,LV,DL,DE,98,Active,Maxx Crosby,Maxx,Crosby,1997-08-22,Eastern Michigan,3,18,REG,Maxx,2019,2022_Crosby_LV
2022,LV,DL,DE,51,Active,Malcolm Koonce,Malcolm,Koonce,1998-06-06,NA,1,18,REG,Malcolm,2021,2022_Koonce_LV
2022,LV,DL,DT,92,Active,Neil Farrell,Neil,Farrell,1998-09-09,NA,0,18,REG,Neil,2022,2022_Farrell_LV
2022,LV,DL,DT,94,Active,Matthew Butler,Matthew,Butler,1999-06-10,NA,0,18,REG,Matthew,2022,2022_Butler_LV
2022,LV,DL,DT,69,Prac Sq.; Inj,Myron Tagovailoa-Amosa,Myron,Tagovailoa-Amosa,1999-05-09,NA,0,18,REG,Myron,2022,2022_Tagovailoa-Amosa_LV
2022,LV,LB,MLB,52,R/Injured,Denzel Perryman,Denzel,Perryman,1992-12-05,Miami,7,18,REG,Denzel,2015,2022_Perryman_LV
2022,LV,LB,ILB,54,R/Retired,Blake Martinez,Blake,Martinez,1994-01-09,Stanford,6,18,REG,Blake,2016,2022_Martinez_LV
2022,LV,LB,OLB,50,R/Injured,Jayon Brown,Jayon,Brown,1995-02-26,UCLA,5,18,REG,Jayon,2017,2022_Brown_LV
2022,LV,LB,ILB,56,Active,Harvey Langi,Havea,Langi,1992-09-24,Brigham Young,5,18,REG,Harvey,2017,2022_Langi_LV
2022,LV,LB,ILB,53,Active,Austin Calitro,Austin,Calitro,1994-01-10,Villanova,5,18,REG,Austin,2017,2022_Calitro_LV
2022,LV,LB,ILB,43,R/Injured,Micah Kiser,Micah,Kiser,1995-01-25,Virginia,4,18,REG,Micah,2018,2022_Kiser_LV
2022,LV,LB,OLB,93,PS; Vet,Trent Harris,Trent,Harris,1995-09-17,Miami,4,18,REG,Trent,2018,2022_Harris_LV
2022,LV,LB,ILB,36,Active,Curtis Bolton,Curtis,Bolton,1995-12-18,Oklahoma,3,18,REG,Curtis,2019,2022_Bolton_LV
2022,LV,LB,OLB,5,R/Injured,Divine Deablo,Divine,Deablo,1998-08-17,NA,1,18,REG,Divine,2021,2022_Deablo_LV
2022,LV,LB,LB,43,Practice Squad,Kana'i Mauga,Kana'i,Mauga,2000-01-08,NA,0,18,REG,Kana'i,2022,2022_Mauga_LV
2022,LV,LB,MLB,58,Active,Darien Butler,Darien,Butler,2000-02-29,NA,0,18,REG,Darien,2022,2022_Butler_LV
2022,LV,LB,OLB,59,Active,Luke Masterson,Luke,Masterson,1998-01-07,NA,0,18,REG,Luke,2022,2022_Masterson_LV
2022,LV,OL,C,65,Active,Hroniss Grasu,Hroniss,Grasu,1991-08-12,Oregon,7,18,REG,Hroniss,2015,2022_Grasu_LV
2022,LV,OL,G,71,R/Retired,Denzelle Good,Denzelle,Good,NA,Mars Hill,7,18,REG,Denzelle,2015,2022_Good_LV
2022,LV,OL,G,72,Active,Jermaine Eluemunor,Jermaine,Eluemunor,1994-12-13,Texas A&amp;M,5,18,REG,Jermaine,2017,2022_Eluemunor_LV
2022,LV,OL,T,74,Active,Kolton Miller,Kolton,Miller,1995-10-09,UCLA,4,18,REG,Kolton,2018,2022_Miller_LV
2022,LV,OL,T,75,R/Injured,Brandon Parker,Brandon,Parker,1995-10-21,North Carolina A&amp;T,4,18,REG,Brandon,2018,2022_Parker_LV
2022,LV,OL,T,78,Active,Jackson Barton,Jackson,Barton,1995-08-08,Utah,3,18,REG,Jackson,2019,2022_Barton_LV
2022,LV,OL,G,64,Active,Alex Bars,Alex,Bars,1995-09-08,Notre Dame,3,18,REG,Alex,2019,2022_Bars_LV
2022,LV,OL,C,68,Active,Andre James,Andre,James,1997-05-02,UCLA,3,18,REG,Andre,2019,2022_James_LV
2022,LV,OL,G,54,Active,Netane Muti,Netane,Muti,1999-03-27,Fresno State,2,18,REG,Netane,2020,2022_Muti_LV
2022,LV,OL,T,71,R/Injured,Justin Herron,Justin,Herron,1995-11-27,Wake Forest,2,18,REG,Justin,2020,2022_Herron_LV
2022,LV,OL,G,61,Practice Squad,Jordan Meredith,Jordan,Meredith,1998-01-04,NA,1,18,REG,Jordan,2021,2022_Meredith_LV
2022,LV,OL,G,66,Active,Dylan Parham,Dylan,Parham,1999-08-24,NA,0,18,REG,Dylan,2022,2022_Parham_LV
2022,LV,OL,T,77,Active,Thayer Munford,Thayer,Munford,1999-09-18,NA,0,18,REG,Thayer,2022,2022_Munford_LV
2022,LV,OL,T,70,Practice Squad,Sebastian Gutierrez,Sebastian,Gutierrez,1998-07-06,NA,0,18,REG,Sebastian,2022,2022_Gutierrez_LV
2022,LV,OL,T,76,Practice Squad,Vitaliy Gurman,Vitaliy,Gurman,1998-08-04,NA,0,18,REG,Vitaliy,2022,2022_Gurman_LV
2022,LV,QB,QB,4,Active,Derek Carr,Derek,Carr,1991-03-28,Fresno State,8,18,REG,Derek,2014,2022_Carr_LV
2022,LV,QB,QB,3,Active,Jarrett Stidham,Jarrett,Stidham,1996-08-08,Auburn,3,18,REG,Jarrett,2019,2022_Stidham_LV
2022,LV,QB,QB,15,Active,Chase Garbers,Chase,Garbers,1999-06-06,NA,0,18,REG,Chase,2022,2022_Garbers_LV
2022,LV,RB,RB,34,Active,Brandon Bolden,Brandon,Bolden,1990-01-26,Mississippi,10,18,REG,Brandon,2012,2022_Bolden_LV
2022,LV,RB,RB,22,Active,Ameer Abdullah,Ameer,Abdullah,1993-06-13,Nebraska,7,18,REG,Ameer,2015,2022_Abdullah_LV
2022,LV,RB,FB,45,Active,Jakob Johnson,Jakob,Johnson,1994-12-15,Tennessee,3,18,REG,Jakob,2019,2022_Johnson_LV
2022,LV,RB,RB,28,Active,Josh Jacobs,Joshua,Jacobs,1998-02-11,Alabama,3,18,REG,Josh,2019,2022_Jacobs_LV
2022,LV,RB,RB,32,Practice Squad,Austin Walter,Austin,Walter,1996-08-17,Rice,3,18,REG,Austin,2019,2022_Walter_LV
2022,LV,RB,RB,35,Active,Zamir White,Zamir,White,1999-09-18,NA,0,18,REG,Zamir,2022,2022_White_LV
2022,LV,RB,RB,38,Active,Brittain Brown,Brittain,Brown,1997-10-10,NA,0,18,REG,Brittain,2022,2022_Brown_LV
2022,LV,RB,RB,36,R/Injured,Sincere McCormick,Sincere,McCormick,2000-09-10,NA,0,18,REG,Sincere,2022,2022_McCormick_LV
2022,LV,SPEC,K,2,Active,Daniel Carlson,Daniel,Carlson,1995-01-23,Auburn,4,18,REG,Daniel,2018,2022_Carlson_LV
2022,LV,SPEC,LS,47,Active,Trent Sieg,Trent,Sieg,1995-05-19,Colorado State,4,18,REG,Trent,2018,2022_Sieg_LV
2022,LV,SPEC,P,6,Active,A.J. Cole,A.J.,Cole,1995-11-27,North Carolina State,3,18,REG,A.J.,2019,2022_Cole_LV
2022,LV,TE,TE,83,Active,Darren Waller,Darren,Waller,1992-09-13,Georgia Tech,7,18,REG,Darren,2015,2022_Waller_LV
2022,LV,TE,TE,87,Active,Foster Moreau,Foster,Moreau,1997-05-06,Louisiana State,3,18,REG,Foster,2019,2022_Moreau_LV
2022,LV,TE,TE,80,Active,Jesper Horsted,Jesper,Horsted,1997-02-27,Princeton,3,18,REG,Jesper,2019,2022_Horsted_LV
2022,LV,TE,TE,85,Practice Squad,Cole Fotheringham,Cole,Fotheringham,1997-10-11,NA,0,18,REG,Cole,2022,2022_Fotheringham_LV
2022,LV,WR,WR,17,Active,Davante Adams,Davante,Adams,1992-12-24,Fresno State,8,18,REG,Davante,2014,2022_Adams_LV
2022,LV,WR,WR,10,Active,Mack Hollins,Mack,Hollins,1993-09-16,North Carolina,5,18,REG,Mack,2017,2022_Hollins_LV
2022,LV,WR,WR,84,Active,Keelan Cole,Keelan,Cole,1993-04-20,Kentucky Wesleyan,5,18,REG,Keelan,2017,2022_Cole_LV
2022,LV,WR,WR,14,Active,Chris Lacy,Chris,Lacy,1996-01-28,Oklahoma State,4,18,REG,Chris,2018,2022_Lacy_LV
2022,LV,WR,WR,13,Active,Hunter Renfrow,Hunter,Renfrow,1995-12-21,Clemson,3,18,REG,Hunter,2019,2022_Renfrow_LV
2022,LV,WR,WR,89,Practice Squad,Isaiah Zuber,Isaiah,Zuber,1997-04-15,Mississippi State,2,18,REG,Isaiah,2020,2022_Zuber_LV
2022,LV,WR,WR,16,Prac Sq.; Inj,Dillon Stoner,Dillon,Stoner,1998-02-06,NA,1,18,REG,Dillon,2021,2022_Stoner_LV
2022,LV,WR,WR,19,Practice Squad,D.J. Turner,Darryl,Turner,1997-01-18,NA,1,18,REG,D.J.,2021,2022_Turner_LV
2022,MIA,DB,FS,20,Active,Justin Bethel,Justin,Bethel,1990-06-17,Presbyterian,10,19,WC,Justin,2012,2022_Bethel_MIA
2022,MIA,DB,CB,24,R/PUP,Byron Jones,Byron,Jones,1992-09-26,Connecticut,7,19,WC,Byron,2015,2022_Jones_MIA
2022,MIA,DB,SS,21,Active,Eric Rowe,Nelson,Rowe,1992-10-03,Utah,7,19,WC,Eric,2015,2022_Rowe_MIA
2022,MIA,DB,CB,25,Active,Xavien Howard,Xavien,Howard,1993-07-04,Baylor,6,19,WC,Xavien,2016,2022_Howard_MIA
2022,MIA,DB,SS,42,Active,Clayton Fejedelem,Clayton,Fejedelem,1993-06-02,Illinois,6,19,WC,Clayton,2016,2022_Fejedelem_MIA
2022,MIA,DB,CB,33,PS; Vet,Jamal Perry,Jamal,Perry,1994-10-23,Iowa State,5,19,WC,Jamal,2017,2022_Perry_MIA
2022,MIA,DB,CB,27,Active,Keion Crossen,Keion,Crossen,1996-04-17,Western Carolina,4,19,WC,Keion,2018,2022_Crossen_MIA
2022,MIA,DB,CB,22,Active,Elijah Campbell,Elijah,Campbell,1995-08-24,Northern Iowa,4,19,WC,Elijah,2018,2022_Campbell_MIA
2022,MIA,DB,CB,35,PS; Exc,Ka'dar Hollman,Ka'dar,Hollman,1994-09-18,Toledo,3,19,WC,Ka'dar,2019,2022_Hollman_MIA
2022,MIA,DB,CB,40,R/Injured,Nik Needham,Nikolas,Needham,1996-11-04,Texas-El Paso,3,19,WC,Nik,2019,2022_Needham_MIA
2022,MIA,DB,CB,9,Active,Noah Igbinoghene,Noah,Igbinoghene,1999-11-27,Auburn,2,19,WC,Noah,2020,2022_Igbinoghene_MIA
2022,MIA,DB,SS,29,R/Injured,Brandon Jones,Brandon,Jones,1998-04-02,Texas,2,19,WC,Brandon,2020,2022_Jones_MIA
2022,MIA,DB,DB,34,Practice Squad,Tino Ellis,Tino,Ellis,1997-10-15,NA,2,19,WC,Tino,2020,2022_Ellis_MIA
2022,MIA,DB,FS,8,Active,Jevon Holland,Jevon,Holland,2000-03-03,NA,1,19,WC,Jevon,2021,2022_Holland_MIA
2022,MIA,DB,CB,6,R/Injured,Trill Williams,Trill,Williams,1999-12-29,NA,1,19,WC,Trill,2021,2022_Williams_MIA
2022,MIA,DB,CB,28,Active,Kader Kohou,Kader,Kohou,1998-11-28,NA,0,19,WC,Kader,2022,2022_Kohou_MIA
2022,MIA,DB,SS,32,Active,Verone McKinley,Verone,McKinley,2000-06-29,NA,0,19,WC,Verone,2022,2022_McKinley_MIA
2022,MIA,DL,NT,77,Active,John Jenkins,Johnathan,Jenkins,1989-07-11,Georgia,9,19,WC,John,2013,2022_Jenkins_MIA
2022,MIA,DL,DE,91,R/Injured,Emmanuel Ogbah,Emmanuel,Ogbah,1993-11-06,Oklahoma State,6,19,WC,Emmanuel,2016,2022_Ogbah_MIA
2022,MIA,DL,DT,96,R/Injured,Justin Zimmer,Justin,Zimmer,1992-10-23,Ferris State,6,19,WC,Justin,2016,2022_Zimmer_MIA
2022,MIA,DL,DE,90,PS; Vet,R.J. McIntosh,Richard,McIntosh,1996-06-02,Miami,4,19,WC,R.J.,2018,2022_McIntosh_MIA
2022,MIA,DL,DT,92,Active,Zach Sieler,Zach,Sieler,1995-09-07,Ferris State,4,19,WC,Zach,2018,2022_Sieler_MIA
2022,MIA,DL,DT,94,Active,Christian Wilkins,Christian,Wilkins,1995-12-20,Clemson,3,19,WC,Christian,2019,2022_Wilkins_MIA
2022,MIA,DL,DE,96,Prac Sq.; Inj,Porter Gustin,Porter,Gustin,1997-02-08,Southern California,3,19,WC,Porter,2019,2022_Gustin_MIA
2022,MIA,DL,NT,98,Active,Raekwon Davis,Raekwon,Davis,1997-06-10,Alabama,2,19,WC,Raekwon,2020,2022_Davis_MIA
2022,MIA,DL,DT,97,Practice Squad,Jaylen Twyman,Jaylen,Twyman,1999-07-19,NA,1,19,WC,Jaylen,2021,2022_Twyman_MIA
2022,MIA,DL,DT,95,Practice Squad,Josiah Bronson,Josiah,Bronson,1997-07-03,NA,1,19,WC,Josiah,2021,2022_Bronson_MIA
2022,MIA,LB,OLB,6,Active,Melvin Ingram,Melvin,Ingram,1989-04-26,South Carolina,10,19,WC,Melvin,2012,2022_Ingram_MIA
2022,MIA,LB,OLB,93,R/Injured,Trey Flowers,Trey,Flowers,1993-08-16,Arkansas,7,19,WC,Trey,2015,2022_Flowers_MIA
2022,MIA,LB,ILB,52,Active,Elandon Roberts,Elandon,Roberts,1994-04-22,Houston,6,19,WC,Elandon,2016,2022_Roberts_MIA
2022,MIA,LB,OLB,57,PS; Vet,Brennan Scarlett,Brennan,Scarlett,1993-07-31,Stanford,6,19,WC,Brennan,2016,2022_Scarlett_MIA
2022,MIA,LB,ILB,49,Active,Sam Eguavoen,Samuel,Eguavoen,1993-02-22,Texas Tech,3,19,WC,Sam,2019,2022_Eguavoen_MIA
2022,MIA,LB,ILB,45,Active,Duke Riley,Duke,Riley,1994-08-09,Louisiana State,5,19,WC,Duke,2017,2022_Riley_MIA
2022,MIA,LB,OLB,2,Active,Bradley Chubb,Bradley,Chubb,1996-06-24,North Carolina State,4,19,WC,Bradley,2018,2022_Chubb_MIA
2022,MIA,LB,ILB,55,Active,Jerome Baker,Jerome,Baker,1996-12-25,Ohio State,4,19,WC,Jerome,2018,2022_Baker_MIA
2022,MIA,LB,OLB,43,Active,Andrew Van Ginkel,Andrew,Van Ginkel,1995-07-01,Wisconsin,3,19,WC,Andrew,2019,2022_Van Ginkel_MIA
2022,MIA,LB,OLB,15,Active,Jaelan Phillips,Jaelan,Phillips,1999-05-28,NA,1,19,WC,Jaelan,2021,2022_Phillips_MIA
2022,MIA,LB,ILB,41,Active,Channing Tindall,Channing,Tindall,2000-03-28,NA,0,19,WC,Channing,2022,2022_Tindall_MIA
2022,MIA,LB,LB,53,Practice Squad,Cameron Goode,Cameron,Goode,1998-04-15,NA,0,19,WC,Cameron,2022,2022_Goode_MIA
2022,MIA,OL,T,79,R/Injured,Eric Fisher,Eric,Fisher,1991-01-05,Central Michigan,9,19,WC,Eric,2013,2022_Fisher_MIA
2022,MIA,OL,T,72,Active,Terron Armstead,Terron,Armstead,1991-07-23,Arkansas-Pine Bluff,9,19,WC,Terron,2013,2022_Armstead_MIA
2022,MIA,OL,T,70,Active,Kendall Lamm,Kendall,Lamm,1992-06-05,Appalachian State,7,19,WC,Kendall,2015,2022_Lamm_MIA
2022,MIA,OL,T,71,Active,Brandon Shell,Brandon,Shell,1992-02-06,South Carolina,6,19,WC,Brandon,2016,2022_Shell_MIA
2022,MIA,OL,G,58,Active,Connor Williams,Connor,Williams,1997-05-12,Texas,4,19,WC,Connor,2018,2022_Williams_MIA
2022,MIA,OL,T,78,Active,Geron Christian,Geron,Christian,1996-09-10,Louisville,4,19,WC,Geron,2018,2022_Christian_MIA
2022,MIA,OL,T,75,Active,Greg Little,Greg,Little,1997-11-04,Mississippi,3,19,WC,Greg,2019,2022_Little_MIA
2022,MIA,OL,C,63,Active,Michael Deiter,Michael,Deiter,1996-09-03,Wisconsin,3,19,WC,Michael,2019,2022_Deiter_MIA
2022,MIA,OL,G,66,Active,Lester Cotton,Lester,Cotton,1996-02-20,Alabama,3,19,WC,Lester,2019,2022_Cotton_MIA
2022,MIA,OL,T,73,R/Injured,Austin Jackson,Austin,Jackson,1999-08-11,Southern California,2,19,WC,Austin,2020,2022_Jackson_MIA
2022,MIA,OL,G,68,Active,Robert Hunt,Robert,Hunt,1996-08-25,Louisiana-Lafayette,2,19,WC,Robert,2020,2022_Hunt_MIA
2022,MIA,OL,T,74,Active,Liam Eichenberg,Liam,Eichenberg,1998-01-19,NA,1,19,WC,Liam,2021,2022_Eichenberg_MIA
2022,MIA,OL,G,65,Active,Robert Jones,Robert,Jones,1999-01-28,NA,1,19,WC,Robert,2021,2022_Jones_MIA
2022,MIA,OL,T,76,Practice Squad,Kion Smith,Kion,Smith,1998-10-07,NA,1,19,WC,Kion,2021,2022_Smith_MIA
2022,MIA,OL,C,62,Practice Squad,James Empey,James,Empey,1996-10-27,NA,0,19,WC,James,2022,2022_Empey_MIA
2022,MIA,QB,QB,16,PS; Vet,Mike Glennon,Michael,Glennon,1989-12-12,North Carolina State,9,19,WC,Mike,2013,2022_Glennon_MIA
2022,MIA,QB,QB,5,Active,Teddy Bridgewater,Theodore,Bridgewater,1992-11-10,Louisville,8,19,WC,Teddy,2014,2022_Bridgewater_MIA
2022,MIA,QB,QB,46,R/Injured,John Lovett,John,Lovett,1996-04-25,Princeton,3,19,WC,John,2019,2022_Lovett_MIA
2022,MIA,QB,QB,1,Active,Tua Tagovailoa,Tua,Tagovailoa,1998-03-02,Alabama,2,19,WC,Tua,2020,2022_Tagovailoa_MIA
2022,MIA,QB,QB,19,Active,Skylar Thompson,Skylar,Thompson,1997-06-04,NA,0,19,WC,Skylar,2022,2022_Thompson_MIA
2022,MIA,RB,RB,31,Active,Raheem Mostert,Dominique,Mostert,1992-04-09,Purdue,7,19,WC,Raheem,2015,2022_Mostert_MIA
2022,MIA,RB,RB,23,Active,Jeffery Wilson,Jeffery,Wilson,1995-11-16,North Texas,4,19,WC,Jeffery,2018,2022_Wilson_MIA
2022,MIA,RB,RB,3,R/Injured,Myles Gaskin,Myles,Gaskin,1997-02-15,Washington,3,19,WC,Myles,2019,2022_Gaskin_MIA
2022,MIA,RB,FB,30,Active,Alec Ingold,Alec,Ingold,1996-07-09,Wisconsin,3,19,WC,Alec,2019,2022_Ingold_MIA
2022,MIA,RB,RB,33,Active,La'Mical Perine,La'Mical,Perine,1998-01-30,Florida,2,19,WC,La'Mical,2020,2022_Perine_MIA
2022,MIA,RB,RB,48,Practice Squad,Jake Bargas,Jake,Bargas,1996-11-28,North Carolina,2,19,WC,Jake,2020,2022_Bargas_MIA
2022,MIA,RB,RB,26,Active,Salvon Ahmed,Salvon,Ahmed,1998-12-29,Washington,2,19,WC,Salvon,2020,2022_Ahmed_MIA
2022,MIA,SPEC,P,4,Active,Thomas Morstead,Thomas,Morstead,1986-03-08,Southern Methodist,13,19,WC,Thomas,2009,2022_Morstead_MIA
2022,MIA,SPEC,K,7,Active,Jason Sanders,Jason,Sanders,1995-11-16,New Mexico,4,19,WC,Jason,2018,2022_Sanders_MIA
2022,MIA,SPEC,LS,44,Active,Blake Ferguson,Blake,Ferguson,1997-04-21,Louisiana State,2,19,WC,Blake,2020,2022_Ferguson_MIA
2022,MIA,TE,TE,80,R/Injured,Adam Shaheen,Adam,Shaheen,1994-10-24,Ashland,5,19,WC,Adam,2017,2022_Shaheen_MIA
2022,MIA,TE,TE,82,R/Injured,Cethan Carter,Cethan,Carter,1995-09-05,Nebraska,5,19,WC,Cethan,2017,2022_Carter_MIA
2022,MIA,TE,TE,88,Active,Mike Gesicki,Michael,Gesicki,1995-10-03,Penn State,4,19,WC,Mike,2018,2022_Gesicki_MIA
2022,MIA,TE,TE,81,Active,Durham Smythe,Durham,Smythe,1995-08-09,Notre Dame,4,19,WC,Durham,2018,2022_Smythe_MIA
2022,MIA,TE,TE,84,Active,Hunter Long,Hunter,Long,1998-08-19,NA,1,19,WC,Hunter,2021,2022_Long_MIA
2022,MIA,WR,WR,10,Active,Tyreek Hill,Tyreek,Hill,1994-03-01,West Alabama,6,19,WC,Tyreek,2016,2022_Hill_MIA
2022,MIA,WR,WR,85,Active,River Cracraft,Tanner,Cracraft,1994-11-01,Washington State,5,19,WC,River,2017,2022_Cracraft_MIA
2022,MIA,WR,WR,11,Active,Cedrick Wilson,Cedrick,Wilson,1995-11-20,Boise State,4,19,WC,Cedrick,2018,2022_Wilson_MIA
2022,MIA,WR,WR,14,Active,Trent Sherfield,Trent,Sherfield,1996-02-26,Vanderbilt,4,19,WC,Trent,2018,2022_Sherfield_MIA
2022,MIA,WR,WR,17,Active,Jaylen Waddle,Jaylen,Waddle,1998-11-25,NA,1,19,WC,Jaylen,2021,2022_Waddle_MIA
2022,MIA,WR,WR,18,Active,Erik Ezukanma,Erik,Ezukanma,2000-01-25,NA,0,19,WC,Erik,2022,2022_Ezukanma_MIA
2022,MIA,WR,WR,87,Practice Squad,Calvin Jackson,Calvin,Jackson,1997-05-07,NA,0,19,WC,Calvin,2022,2022_Jackson_MIA
2022,MIA,WR,WR,80,Active,Tanner Conner,Tanner,Conner,1998-03-20,NA,0,19,WC,Tanner,2022,2022_Conner_MIA
2022,MIA,WR,WR,86,Practice Squad,Braylon Sanders,Braylon,Sanders,1999-01-21,NA,0,19,WC,Braylon,2022,2022_Sanders_MIA
2022,MIN,DB,CB,7,Active,Patrick Peterson,Patrick,Peterson,1990-07-11,Louisiana State,11,19,WC,Patrick,2011,2022_Peterson_MIN
2022,MIN,DB,SS,22,Active,Harrison Smith,Harrison,Smith,1989-02-02,Notre Dame,10,19,WC,Harrison,2012,2022_Smith_MIN
2022,MIN,DB,CB,35,PS; Vet,Parry Nickerson,Parry,Nickerson,1994-10-11,Tulane,4,19,WC,Parry,2018,2022_Nickerson_MIN
2022,MIN,DB,CB,39,Active,Chandon Sullivan,Chandon,Sullivan,1996-08-07,Georgia State,4,19,WC,Chandon,2018,2022_Sullivan_MIN
2022,MIN,DB,CB,20,Active,Duke Shelley,YaQuis,Shelley,1996-10-08,Kansas State,3,19,WC,Duke,2019,2022_Shelley_MIN
2022,MIN,DB,CB,29,Active,Kris Boyd,Kris,Boyd,1996-09-12,Texas,3,19,WC,Kris,2019,2022_Boyd_MIN
2022,MIN,DB,CB,3,Active,Cameron Dantzler,Cameron,Dantzler,1998-09-03,Mississippi State,2,19,WC,Cameron,2020,2022_Dantzler_MIN
2022,MIN,DB,SS,44,Active,Josh Metellus,Joshua,Metellus,1998-01-21,Michigan,2,19,WC,Josh,2020,2022_Metellus_MIN
2022,MIN,DB,SS,46,PS; Exc,Myles Dorn,Myles,Dorn,1998-06-25,North Carolina,2,19,WC,Myles,2020,2022_Dorn_MIN
2022,MIN,DB,FS,24,Active,Camryn Bynum,Camryn,Bynum,1998-07-19,NA,1,19,WC,Camryn,2021,2022_Bynum_MIN
2022,MIN,DB,CB,31,Practice Squad,Tay Gowan,Quent,Gowan,1998-01-07,NA,1,19,WC,Tay,2021,2022_Gowan_MIN
2022,MIN,DB,FS,6,R/Injured,Lewis Cine,Lewis,Cine,1999-10-05,NA,0,19,WC,Lewis,2022,2022_Cine_MIN
2022,MIN,DB,CB,23,R/Injured,Andrew Booth,Andrew,Booth,2000-09-28,NA,0,19,WC,Andrew,2022,2022_Booth_MIN
2022,MIN,DB,CB,21,R/Injured,Akayleb Evans,Akayleb,Evans,1999-06-22,NA,0,19,WC,Akayleb,2022,2022_Evans_MIN
2022,MIN,DB,DB,25,Active,Theo Jackson,Theo,Jackson,1998-10-02,NA,0,19,WC,Theo,2022,2022_Jackson_MIN
2022,MIN,DB,DB,27,Active,Kalon Barnes,Kalon,Barnes,1998-12-16,NA,0,19,WC,Kalon,2022,2022_Barnes_MIN
2022,MIN,DL,DE,93,Active,Jonathan Bullard,Jonathan,Bullard,1993-10-22,Florida,6,19,WC,Jonathan,2016,2022_Bullard_MIN
2022,MIN,DL,DT,92,PS; Vet,Sheldon Day,Sheldon,Day,1994-07-01,Notre Dame,6,19,WC,Sheldon,2016,2022_Day_MIN
2022,MIN,DL,DT,94,Active,Dalvin Tomlinson,Dalvin,Tomlinson,1994-02-28,Alabama,5,19,WC,Dalvin,2017,2022_Tomlinson_MIN
2022,MIN,DL,DT,97,Active,Harrison Phillips,Harrison,Phillips,1996-01-25,Stanford,4,19,WC,Harrison,2018,2022_Phillips_MIN
2022,MIN,DL,DT,96,Active,Ross Blacklock,Ross,Blacklock,1998-07-09,Texas Christian,2,19,WC,Ross,2020,2022_Blacklock_MIN
2022,MIN,DL,NT,92,Active,James Lynch,James,Lynch,1999-01-20,Baylor,2,19,WC,James,2020,2022_Lynch_MIN
2022,MIN,DL,DE,79,R/Injured,Kenny Willekes,Kenny,Willekes,1997-07-22,NA,2,19,WC,Kenny,2020,2022_Willekes_MIN
2022,MIN,DL,DT,50,Practice Squad,T.J. Smith,T.J.,Smith,1997-04-19,Arkansas,2,19,WC,T.J.,2020,2022_Smith_MIN
2022,MIN,DL,NT,95,Active,Khyiris Tonga,Khyiris,Tonga,1996-07-07,NA,1,19,WC,Khyiris,2021,2022_Tonga_MIN
2022,MIN,DL,DE,90,Active,Esezi Otomewo,Esezi,Otomewo,1999-03-09,NA,0,19,WC,Esezi,2022,2022_Otomewo_MIN
2022,MIN,DL,DE,51,Practice Squad,Benton Whitley,Benton,Whitley,1999-02-12,NA,0,19,WC,Benton,2022,2022_Whitley_MIN
2022,MIN,LB,ILB,54,Active,Eric Kendricks,Eric-Nathan,Kendricks,1992-02-29,UCLA,7,19,WC,Eric,2015,2022_Kendricks_MIN
2022,MIN,LB,ILB,58,Active,Jordan Hicks,Jordan,Hicks,1992-06-27,Texas,7,19,WC,Jordan,2015,2022_Hicks_MIN
2022,MIN,LB,OLB,99,Active,Danielle Hunter,Danielle,Hunter,1994-10-29,Louisiana State,7,19,WC,Danielle,2015,2022_Hunter_MIN
2022,MIN,LB,OLB,55,Active,Za'Darius Smith,Za'Darius,Smith,1992-09-08,Kentucky,7,19,WC,Za'Darius,2015,2022_Smith_MIN
2022,MIN,LB,OLB,57,PS; Vet,Ryan Connelly,Ryan,Connelly,1995-10-23,Wisconsin,3,19,WC,Ryan,2019,2022_Connelly_MIN
2022,MIN,LB,OLB,98,Active,D.J. Wonnum,Dennis,Wonnum,1997-10-31,South Carolina,2,19,WC,D.J.,2020,2022_Wonnum_MIN
2022,MIN,LB,ILB,45,Active,Troy Dye,Troy,Dye,1996-09-18,Oregon,2,19,WC,Troy,2020,2022_Dye_MIN
2022,MIN,LB,OLB,91,Active,Patrick Jones,Patrick,Jones,1998-09-29,NA,1,19,WC,Patrick,2021,2022_Jones_MIN
2022,MIN,LB,ILB,33,Active,Brian Asamoah,Brian,Asamoah,2000-03-29,NA,0,19,WC,Brian,2022,2022_Asamoah_MIN
2022,MIN,LB,OLB,43,Active,Luiji Vilain,Luiji,Vilain,1998-03-10,NA,0,19,WC,Luiji,2022,2022_Vilain_MIN
2022,MIN,LB,LB,47,Active,William Kwenkeu,William,Kwenkeu,1997-01-08,NA,0,19,WC,William,2022,2022_Kwenkeu_MIN
2022,MIN,OL,G,62,Active,Chris Reed,Christopher,Reed,1992-07-22,Minn. State-Mankato,7,19,WC,Chris,2015,2022_Reed_MIN
