connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,contact_noncontact,injury_area,player_role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,entry_year,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,Neutral_latitude,Neutral_longitude,distance_miles_away,distance_miles_home,HOME_day_since_last_game,AWAY_day_since_last_game,spread_line,total_line,weeks_bucketed
2020_16_MIN_NO_Jefferson,2020_MIN_18_Jefferson,2020_16_MIN_NO,NO,MIN,REG,16,MIN,away,NO,MIN,75,44190,99,99,99,Half2,4,3,MIN 25,10,(1:39) (Shotgun) 8-K.Cousins pass incomplete short right [22-C.Gardner-Johnson]. MIN-18-J.Jefferson was injured during the play. His return is Probable.,J,Jefferson,MIN,18,contact,lower body,AFP,2020,MIN,WR,WR,18,Active,Justin Jefferson,Justin,Jefferson,36327,73,192,Louisiana State,0,REG,Justin,2020,Fri,44190,0.6875,New Orleans Saints,Minnesota Vikings,52,33,583,2,364,0,FALSE,New Orleans Saints,Minnesota Vikings,NO,MIN,3,188,FieldTurf Revolution 360,Turf,Caesars Superdome,TRUE,49.5,49.25,7.75,30.5,0,29.9514,-90.082,44.9746,-93.2598,0,0,1052.365951,0,5,5,6.5,49,4
2020_16_MIN_NO_Ramczyk,2020_NO_71_Ramczyk,2020_16_MIN_NO,NO,MIN,REG,16,NO,home,MIN,MIN,26,44190,378,1278,1278,Half2,3,3,MIN 26,2,(6:18) #7 T.Hill at quarterback. (Shotgun) 7-T.Hill left guard to MIN 25 for 1 yard (96-A.Watts; 94-J.Johnson). NO-71-R.Ramczyk was injured during the play. His return is Probable.,R,Ramczyk,NO,71,contact,knee,run blocker,2020,NO,OL,T,71,Active,Ryan Ramczyk,Ryan,Ramczyk,34446,78,314,Wisconsin,3,DIV,Ryan,2017,Fri,44190,0.6875,New Orleans Saints,Minnesota Vikings,52,33,583,2,364,0,FALSE,New Orleans Saints,Minnesota Vikings,NO,MIN,3,188,FieldTurf Revolution 360,Turf,Caesars Superdome,TRUE,49.5,49.25,7.75,30.5,0,29.9514,-90.082,44.9746,-93.2598,0,0,1052.365951,0,5,5,6.5,49,4
2020_16_NYG_BAL_Dobbins,2020_BAL_27_Dobbins,2020_16_NYG_BAL,BAL,NYG,REG,16,BAL,home,NYG,NYG,23,44192,100,1000,1000,Half2,3,1,NYG 23,10,(1:40) (Shotgun) 27-J.Dobbins left tackle to NYG 18 for 5 yards (97-D.Lawrence II). BAL-27-J.Dobbins was injured during the play.,J,Dobbins,BAL,27,contact,upper body,ball carrier,2020,BAL,RB,RB,27,Active,J.K. Dobbins,Jkaylin,Dobbins,36146,70,214,Ohio State,0,DIV,J.K.,2020,Sun,44192,0.541666667,Baltimore Ravens,New York Giants,27,13,432,1,269,0,FALSE,Baltimore Ravens,New York Giants,BAL,NYG,4,175,Bermuda Grass,Grass,M&T Bank Stadium,FALSE,35.75,31.75,4.25,61.75,0,39.3972,-76.8352,40.8137,-74.0829,0,0,175.3086455,0,7,7,10,43.5,4
2020_16_NYG_BAL_Elliott,2020_BAL_32_Elliott,2020_16_NYG_BAL,BAL,NYG,REG,16,NYG,away,BAL,NYG,81,44192,609,1509,1509,Half2,3,2,NYG 19,1,"(10:09) (No Huddle, Shotgun) 22-W.Gallman Jr. right tackle to NYG 22 for 3 yards (32-D.Elliott). BAL-32-D.Elliott was injured during the play.",D,Elliott,BAL,32,contact,arm,tackler,2020,BAL,DB,FS,32,Active,DeShon Elliott,Armentae,Elliott,35541,73,210,Texas,2,DIV,DeShon,2018,Sun,44192,0.541666667,Baltimore Ravens,New York Giants,27,13,432,1,269,0,FALSE,Baltimore Ravens,New York Giants,BAL,NYG,4,175,Bermuda Grass,Grass,M&T Bank Stadium,FALSE,35.75,31.75,4.25,61.75,0,39.3972,-76.8352,40.8137,-74.0829,0,0,175.3086455,0,7,7,10,43.5,4
2020_16_NYG_BAL_Engram,2020_NYG_88_Engram,2020_16_NYG_BAL,BAL,NYG,REG,16,NYG,away,BAL,NYG,74,44192,104,104,104,Half2,4,1,NYG 26,10,"(1:44) (No Huddle, Shotgun) 8-D.Jones pass short middle to 88-E.Engram to NYG 41 for 15 yards (44-M.Humphrey). NYG-88-E.Engram was injured during the play.",E,Engram,NYG,88,contact,ankle,ball carrier,2020,NYG,TE,TE,88,Active,Evan Engram,Evan,Engram,34579,75,240,Mississippi,3,REG,Evan,2017,Sun,44192,0.541666667,Baltimore Ravens,New York Giants,27,13,432,1,269,0,FALSE,Baltimore Ravens,New York Giants,BAL,NYG,4,175,Bermuda Grass,Grass,M&T Bank Stadium,FALSE,35.75,31.75,4.25,61.75,0,39.3972,-76.8352,40.8137,-74.0829,0,0,175.3086455,0,7,7,10,43.5,4
2020_16_NYG_BAL_Humphrey,2020_BAL_44_Humphrey,2020_16_NYG_BAL,BAL,NYG,REG,16,NYG,away,BAL,50,50,44192,463,1363,1363,Half2,3,2,MID 50,17,"(7:43) (No Huddle, Shotgun) 8-D.Jones pass deep middle to 13-D.Pettis to BAL 30 for 20 yards (44-M.Humphrey). BAL-44-M.Humphrey was injured during the play.",M,Humphrey,BAL,44,contact,knee,tackler,2020,BAL,DB,CB,44,Active,Marlon Humphrey,Marlon,Humphrey,35254,72,197,Alabama,3,DIV,Marlon,2017,Sun,44192,0.541666667,Baltimore Ravens,New York Giants,27,13,432,1,269,0,FALSE,Baltimore Ravens,New York Giants,BAL,NYG,4,175,Bermuda Grass,Grass,M&T Bank Stadium,FALSE,35.75,31.75,4.25,61.75,0,39.3972,-76.8352,40.8137,-74.0829,0,0,175.3086455,0,7,7,10,43.5,4
2020_16_PHI_DAL_Epps,2020_PHI_22_Epps,2020_16_PHI_DAL,DAL,PHI,REG,16,PHI,away,DAL,PHI,78,44192,157,1057,2857,Half1,1,4,PHI 22,2,"(2:37) 1-C.Johnston punts 47 yards to DAL 31, Center-45-R.Lovato. 88-C.Lamb to DAL 37 for 6 yards (22-M.Epps). PHI-22-M.Epps was injured during the play. His return is Questionable.",M,Epps,PHI,22,contact,upper body,tackler,2020,PHI,DB,SS,22,Active,Marcus Epps,Marcus,Epps,35091,72,191,Wyoming,1,REG,Marcus,2019,Sun,44192,0.684027778,Dallas Cowboys,Philadelphia Eagles,37,17,513,1,477,3,FALSE,Dallas Cowboys,Philadelphia Eagles,DAL,PHI,1,200,Hellas Matrix Turf,Turf,AT&T Stadium,TRUE,73.5,73.5,8.25,18.5,0,32.9049,-97.0359,39.9074,-75.1783,0,0,1304.011381,0,7,7,-3,50,4
2020_16_SF_ARI_Hopkins,2020_ARI_10_Hopkins,2020_16_SF_ARI,ARI,SF,REG,16,ARI,home,SF,SF,25,44191,45,45,1845,Half1,2,3,SF 25,8,(:45) (Shotgun) 1-K.Murray pass incomplete deep left to 10-D.Hopkins (22-J.Verrett). ARI-10-D.Hopkins was injured during the play.,D,Hopkins,ARI,10,contact,upper body,pass catcher,2020,ARI,WR,WR,10,Active,DeAndre Hopkins,DeAndre,Hopkins,33761,73,212,Clemson,7,REG,DeAndre,2013,Sat,44191,0.6875,San Francisco 49ers,Arizona Cardinals,20,12,398,1,350,2,TRUE,Arizona Cardinals,San Francisco 49ers,ARI,SF,6,194,Bermuda Grass,Grass,State Farm Stadium,TRUE,68,68,1.25,10.75,0,33.5276,-112.2626,37.4029,-121.9678,0,0,607.8612283,0,6,6,6,49,4
2020_16_SF_ARI_Murray,2020_ARI_1_Murray,2020_16_SF_ARI,ARI,SF,REG,16,ARI,home,SF,ARI,56,44191,20,20,20,Half2,4,4,ARI 44,6,(:20) (Shotgun) 1-K.Murray pass incomplete short left to 10-D.Hopkins [64-A.Barrett]. ARI-1-K.Murray was injured during the play.,K,Murray,ARI,1,contact,lower body,passer,2020,ARI,QB,QB,1,Active,Kyler Murray,Kyler,Murray,35649,70,207,Oklahoma,1,REG,Kyler,2019,Sat,44191,0.6875,San Francisco 49ers,Arizona Cardinals,20,12,398,1,350,2,TRUE,Arizona Cardinals,San Francisco 49ers,ARI,SF,6,194,Bermuda Grass,Grass,State Farm Stadium,TRUE,68,68,1.25,10.75,0,33.5276,-112.2626,37.4029,-121.9678,0,0,607.8612283,0,6,6,6,49,4
2020_16_SF_ARI_Peko,2020_ARI_90_Peko,2020_16_SF_ARI,ARI,SF,REG,16,SF,away,ARI,SF,82,44191,604,1504,3304,Half1,1,1,SF 18,10,(10:04) (Shotgun) 30-J.Wilson up the middle to SF 26 for 8 yards (43-H.Reddick). ARI-90-D.Peko was injured during the play.,D,Peko,ARI,90,contact,upper body,run defender,2020,ARI,DL,NT,90,Active,Domata Peko,Domata,Peko,31013,75,325,Michigan State,14,REG,Domata,2006,Sat,44191,0.6875,San Francisco 49ers,Arizona Cardinals,20,12,398,1,350,2,TRUE,Arizona Cardinals,San Francisco 49ers,ARI,SF,6,194,Bermuda Grass,Grass,State Farm Stadium,TRUE,68,68,1.25,10.75,0,33.5276,-112.2626,37.4029,-121.9678,0,0,607.8612283,0,6,6,6,49,4
2020_16_SF_ARI_Williams,2020_SF_24_Williams,2020_16_SF_ARI,ARI,SF,REG,16,ARI,home,SF,SF,37,44191,868,868,2668,Half1,2,1,SF 37,10,"(14:28) (No Huddle, Shotgun) 41-K.Drake up the middle to SF 34 for 3 yards (24-K.Williams). SF-24-K.Williams was injured during the play.",K,Williams,SF,24,contact,knee,tackler,2020,SF,DB,CB,24,Active,K'Waun Williams,K'Waun,Williams,33431,69,183,Pittsburgh,6,REG,K'Waun,2014,Sat,44191,0.6875,San Francisco 49ers,Arizona Cardinals,20,12,398,1,350,2,TRUE,Arizona Cardinals,San Francisco 49ers,ARI,SF,6,194,Bermuda Grass,Grass,State Farm Stadium,TRUE,68,68,1.25,10.75,0,33.5276,-112.2626,37.4029,-121.9678,0,0,607.8612283,0,6,6,6,49,4
2020_16_SF_ARI_Williams,2020_SF_71_Williams,2020_16_SF_ARI,ARI,SF,REG,16,SF,away,ARI,ARI,21,44191,171,1071,2871,Half1,1,2,ARI 21,8,"(2:51) (Shotgun) 3-C.Beathard pass short middle to 30-J.Wilson for 21 yards, TOUCHDOWN. SF-71-T.Williams was injured during the play.",T,Williams,SF,71,contact,unknown,pass blocker,2020,SF,OL,T,71,R/Injured,Trent Williams,Trent,Williams,32343,77,320,Oklahoma,10,REG,Trent,2010,Sat,44191,0.6875,San Francisco 49ers,Arizona Cardinals,20,12,398,1,350,2,TRUE,Arizona Cardinals,San Francisco 49ers,ARI,SF,6,194,Bermuda Grass,Grass,State Farm Stadium,TRUE,68,68,1.25,10.75,0,33.5276,-112.2626,37.4029,-121.9678,0,0,607.8612283,0,6,6,6,49,4
2020_16_SF_ARI_Willis,2020_SF_78_Willis,2020_16_SF_ARI,ARI,SF,REG,16,ARI,home,SF,ARI,73,44191,65,65,65,Half2,4,1,ARI 27,10,(1:05) (Shotgun) 1-K.Murray pass short middle to 11-L.Fitzgerald to ARI 31 for 4 yards (36-M.Harris). SF-78-J.Willis was injured during the play.,J,Willis,SF,78,contact,ankle,pass rusher,2020,SF,DL,DE,78,R/Injured,Jordan Willis,Jordan,Willis,34821,76,270,Kansas State,3,REG,Jordan,2017,Sat,44191,0.6875,San Francisco 49ers,Arizona Cardinals,20,12,398,1,350,2,TRUE,Arizona Cardinals,San Francisco 49ers,ARI,SF,6,194,Bermuda Grass,Grass,State Farm Stadium,TRUE,68,68,1.25,10.75,0,33.5276,-112.2626,37.4029,-121.9678,0,0,607.8612283,0,6,6,6,49,4
2020_16_TEN_GB_Wagner,2020_GB_71_Wagner,2020_16_TEN_GB,GB,TEN,REG,16,GB,home,TEN,GB,74,44192,563,1463,1463,Half2,3,1,GB 26,10,(9:23) (Shotgun) 12-A.Rodgers pass short middle to 17-D.Adams to GB 37 for 11 yards (51-D.Long). GB-71-R.Wagner was injured during the play.,R,Wagner,GB,71,contact,lower body,pass blocker,2020,GB,OL,G,71,Active,Rick Wagner,Richard,Wagner,32802,78,315,Wisconsin,7,CON,Rick,2013,Sun,44192,0.847222222,Green Bay Packers,Tennessee Titans,40,14,448,1,260,2,FALSE,Green Bay Packers,Tennessee Titans,GB,TEN,1,155,Desso GrassMaster,Grass,Lambeau Field,FALSE,26.5,15.25,13.5,91,61,44.5011,-88.0623,36.1992,-86.8045,0,0,577.4313362,0,8,7,3,52.5,4
2020_17_ARI_LAR_Lawrence,2020_ARI_92_Lawrence,2020_17_ARI_LAR,LAR,ARI,REG,17,LA,home,ARI,ARI,10,44199,900,900,900,Half2,4,1,ARI 10,10,(15:00) (Shotgun) 23-C.Akers up the middle to ARI 9 for 1 yard (94-Z.Allen; 44-M.Golden). ARI-92-R.Lawrence was injured during the play.,R,Lawrence,ARI,92,contact,knee,run defender,2020,ARI,DL,NT,92,Active,Rashard Lawrence,Ronald,Lawrence,36034,74,308,Louisiana State,0,REG,Rashard,2020,Sun,44199,0.684027778,Los Angeles Rams,Arizona Cardinals,18,7,333,2,214,1,FALSE,Los Angeles Rams,Arizona Cardinals,LAR,ARI,1,171,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,59.75,59.75,3.5,67.25,0,33.8642,-118.261,33.5276,-112.2626,0,0,345.5745035,0,7,8,1,42,4
2020_17_BAL_CIN_Hopkins,2020_CIN_66_Hopkins,2020_17_BAL_CIN,CIN,BAL,REG,17,CIN,home,BAL,CIN,60,44199,767,1667,1667,Half2,3,3,CIN 40,13,(12:47) (Shotgun) 8-B.Allen pass incomplete deep right to 18-A.Green. CIN-66-T.Hopkins was injured during the play.,T,Hopkins,CIN,66,contact,lower body,pass blocker,2020,CIN,OL,C,66,Active,Trey Hopkins,Trey,Hopkins,33791,75,316,Texas,6,REG,Trey,2014,Sun,44199,0.541666667,Baltimore Ravens,Cincinnati Bengals,38,3,525,1,195,2,TRUE,Cincinnati Bengals,Baltimore Ravens,CIN,BAL,3,153,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,38,32,8.25,79.5,0,39.0964,-84.5164,39.3972,-76.8352,0,0,411.4300752,0,7,7,-13.5,46,4
2020_17_BAL_CIN_Phillips,2020_CIN_23_Phillips,2020_17_BAL_CIN,CIN,BAL,REG,17,BAL,away,CIN,CIN,46,44199,500,500,2300,Half1,2,1,CIN 46,10,"(8:20) (Shotgun) 67-B.Bredeson reported in as eligible. 27-J.Dobbins right tackle to CIN 44 for 2 yards (23-D.Phillips; 99-C.Covington). CIN-23-D.Phillips was injured during the play. Penalty on BAL, Illegal Formation, declined.",D,Phillips,CIN,23,contact,arm,tackler,2020,CIN,DB,CB,23,Active,Darius Phillips,Darius,Phillips,34876,70,190,Western Michigan,2,REG,Darius,2018,Sun,44199,0.541666667,Baltimore Ravens,Cincinnati Bengals,38,3,525,1,195,2,TRUE,Cincinnati Bengals,Baltimore Ravens,CIN,BAL,3,153,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,38,32,8.25,79.5,0,39.0964,-84.5164,39.3972,-76.8352,0,0,411.4300752,0,7,7,-13.5,46,4
2020_17_DAL_NYG_Martinez,2020_NYG_54_Martinez,2020_17_DAL_NYG,NYG,DAL,REG,17,DAL,away,NYG,NYG,24,44199,83,983,983,Half2,3,2,NYG 24,10,(1:23) (Shotgun) 14-A.Dalton scrambles up the middle to NYG 11 for 13 yards (43-N.Ebner). NYG-54-B.Martinez was injured during the play.,B,Martinez,NYG,54,contact,upper body,blitzer,2020,NYG,LB,ILB,54,Active,Blake Martinez,Blake,Martinez,34343,74,237,Stanford,4,REG,Blake,2016,Sun,44199,0.541666667,New York Giants,Dallas Cowboys,23,19,336,2,307,1,FALSE,New York Giants,Dallas Cowboys,NYG,DAL,3,191,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,35.25,29.25,7.5,90.5,1.25,40.8137,-74.0829,32.9049,-97.0359,0,0,1376.31221,0,7,7,-1.5,44.5,4
2020_17_DAL_NYG_Peppers,2020_NYG_21_Peppers,2020_17_DAL_NYG,NYG,DAL,REG,17,DAL,away,NYG,NYG,24,44199,90,990,990,Half2,3,1,NYG 24,10,(1:30) (No Huddle) 14-A.Dalton pass incomplete deep left to 19-A.Cooper (21-J.Peppers). NYG-21-J.Peppers was injured during the play.,J,Peppers,NYG,21,contact,unknown,AP,2020,NYG,DB,SS,21,Active,Jabrill Peppers,Jabrill,Peppers,34976,71,213,Michigan,3,REG,Jabrill,2017,Sun,44199,0.541666667,New York Giants,Dallas Cowboys,23,19,336,2,307,1,FALSE,New York Giants,Dallas Cowboys,NYG,DAL,3,191,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,35.25,29.25,7.5,90.5,1.25,40.8137,-74.0829,32.9049,-97.0359,0,0,1376.31221,0,7,7,-1.5,44.5,4
2020_17_GB_CHI_Barnes,2020_GB_51_Barnes,2020_17_GB_CHI,CHI,GB,REG,17,CHI,home,GB,GB,34,44199,766,766,766,Half2,4,1,GB 34,10,(12:46) 84-C.Patterson left tackle to GB 31 for 3 yards (51-K.Barnes; 97-K.Clark). GB-51-K.Barnes was injured during the play.,K,Barnes,GB,51,contact,upper body,tackler,2020,GB,LB,ILB,51,Active,Krys Barnes,Krystopher,Barnes,35887,74,235,UCLA,0,CON,Krys,2020,Sun,44199,0.684027778,Green Bay Packers,Chicago Bears,35,16,316,1,356,2,TRUE,Chicago Bears,Green Bay Packers,CHI,GB,6,169,Kentucky Bluegrass,Grass,Soldier Field,FALSE,31,25,6,89.25,0,42.256,-87.8954,44.5011,-88.0623,0,0,155.3571695,0,7,7,-4.5,48.5,4
2020_17_GB_CHI_Barnes,2020_GB_51_Barnes,2020_17_GB_CHI,CHI,GB,REG,17,CHI,home,GB,CHI,53,44199,105,1005,1005,Half2,3,2,CHI 47,8,(1:45) 84-C.Patterson right end to GB 46 for 7 yards (51-K.Barnes). GB-51-K.Barnes was injured during the play.,K,Barnes,GB,51,contact,upper body,tackler,2020,GB,LB,ILB,51,Active,Krys Barnes,Krystopher,Barnes,35887,74,235,UCLA,0,CON,Krys,2020,Sun,44199,0.684027778,Green Bay Packers,Chicago Bears,35,16,316,1,356,2,TRUE,Chicago Bears,Green Bay Packers,CHI,GB,6,169,Kentucky Bluegrass,Grass,Soldier Field,FALSE,31,25,6,89.25,0,42.256,-87.8954,44.5011,-88.0623,0,0,155.3571695,0,7,7,-4.5,48.5,4
2020_17_GB_CHI_Montgomery,2020_CHI_32_Montgomery,2020_17_GB_CHI,CHI,GB,REG,17,CHI,home,GB,GB,36,44199,649,1549,3349,Half1,1,2,GB 36,8,(10:49) (Shotgun) 32-D.Montgomery left guard to GB 30 for 6 yards (26-D.Savage; 52-R.Gary). CHI-32-D.Montgomery was injured during the play.,D,Montgomery,CHI,32,contact,knee,ball carrier,2020,CHI,RB,RB,32,Active,David Montgomery,David,Montgomery,35588,71,222,Iowa State,1,WC,David,2019,Sun,44199,0.684027778,Green Bay Packers,Chicago Bears,35,16,316,1,356,2,TRUE,Chicago Bears,Green Bay Packers,CHI,GB,6,169,Kentucky Bluegrass,Grass,Soldier Field,FALSE,31,25,6,89.25,0,42.256,-87.8954,44.5011,-88.0623,0,0,155.3571695,0,7,7,-4.5,48.5,4
2020_17_GB_CHI_Mooney,2020_CHI_11_Mooney,2020_17_GB_CHI,CHI,GB,REG,17,CHI,home,GB,GB,31,44199,739,739,739,Half2,4,2,GB 31,7,(12:19) 10-M.Trubisky pass short left to 11-D.Mooney pushed ob at GB 25 for 6 yards (31-A.Amos). CHI-11-D.Mooney was injured during the play. He is Out.,D,Mooney,CHI,11,contact,shoulder,ball carrier,2020,CHI,WR,WR,11,Active,Darnell Mooney,Darnell,Mooney,35732,71,172,Tulane,0,WC,Darnell,2020,Sun,44199,0.684027778,Green Bay Packers,Chicago Bears,35,16,316,1,356,2,TRUE,Chicago Bears,Green Bay Packers,CHI,GB,6,169,Kentucky Bluegrass,Grass,Soldier Field,FALSE,31,25,6,89.25,0,42.256,-87.8954,44.5011,-88.0623,0,0,155.3571695,0,7,7,-4.5,48.5,4
2020_17_GB_CHI_Smith,2020_CHI_58_Smith,2020_17_GB_CHI,CHI,GB,REG,17,GB,away,CHI,CHI,26,44199,115,1015,2815,Half1,1,2,CHI 26,6,(1:55) 30-J.Williams right tackle to CHI 25 for 1 yard (96-A.Hicks). CHI-58-R.Smith was injured during the play. His return is Doubtful.,R,Smith,CHI,58,contact,lower body,run defender,2020,CHI,LB,ILB,58,Active,Roquan Smith,Roquan,Smith,35528,72,230,Georgia,2,WC,Roquan,2018,Sun,44199,0.684027778,Green Bay Packers,Chicago Bears,35,16,316,1,356,2,TRUE,Chicago Bears,Green Bay Packers,CHI,GB,6,169,Kentucky Bluegrass,Grass,Soldier Field,FALSE,31,25,6,89.25,0,42.256,-87.8954,44.5011,-88.0623,0,0,155.3571695,0,7,7,-4.5,48.5,4
2020_17_JAX_IND_Walker,2020_IND_54_Walker,2020_17_JAX_IND,IND,JAX,REG,17,JAX,away,IND,JAX,86,44199,69,969,969,Half2,3,2,JAX 14,9,(1:09) (Shotgun) 2-M.Glennon pass short middle to 10-L.Shenault Jr. to JAX 20 for 6 yards (53-D.Leonard). IND-54-A.Walker was injured during the play.,A,Walker,IND,54,contact,head,tackler,2020,IND,LB,MLB,54,Active,Anthony Walker,Anthony,Walker,34919,73,230,Northwestern,3,WC,Anthony,2017,Sun,44199,0.684027778,Indianapolis Colts,Jacksonville Jaguars,28,14,437,1,283,1,FALSE,Indianapolis Colts,Jacksonville Jaguars,IND,JAX,1,172,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,34,28,6.5,85,0,39.7255,-86.2698,30.3237,-81.636,0,0,700.2778329,0,7,7,15.5,48,4
2020_17_LAC_KC_Ekeler,2020_LAC_30_Ekeler,2020_17_LAC_KC,KC,LAC,REG,17,LAC,away,KC,KC,37,44199,56,56,1856,Half1,2,2,KC 37,6,"(:56) (No Huddle, Shotgun) 10-J.Herbert pass incomplete short middle to 30-A.Ekeler. LAC-30-A.Ekeler was injured during the play. He is Out. PENALTY on KC-22-J.Thornhill, Lowering the Head to Initiate Contact, 15 yards, enforced at KC 37 - No Play. Penalty on LAC, Illegal Substitution, superseded.",A,Ekeler,LAC,30,contact,head,pass catcher,2020,LAC,RB,RB,30,Active,Austin Ekeler,Austin,Ekeler,34836,70,200,"Western State, Colo.",3,REG,Austin,2017,Sun,44199,0.684027778,Los Angeles Chargers,Kansas City Chiefs,38,21,416,0,268,1,TRUE,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,6,156,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,35.75,31.25,4.75,89.5,0,39.0482,-94.4831,33.8642,-118.261,0,0,1364.748829,0,7,7,-7,43,4
2020_17_LAC_KC_Facyson,2020_LAC_28_Facyson,2020_17_LAC_KC,KC,LAC,REG,17,LAC,away,KC,LAC,63,44199,681,1581,1581,Half2,3,4,LAC 37,26,"(11:21) 1-T.Long punts 47 yards to KC 16, Center-45-C.Mazza, downed by LAC-22-J.Jackson. LAC-28-B.Facyson was injured during the play. His return is Questionable. PENALTY on KC-27-R.Fenton, Offensive Holding, 8 yards, enforced at KC 16.",B,Facyson,LAC,28,contact,lower body,punt team,2020,LAC,DB,CB,28,Active,Brandon Facyson,Brandon,Facyson,34585,74,197,Virginia Tech,2,REG,Brandon,2018,Sun,44199,0.684027778,Los Angeles Chargers,Kansas City Chiefs,38,21,416,0,268,1,TRUE,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,6,156,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,35.75,31.25,4.75,89.5,0,39.0482,-94.4831,33.8642,-118.261,0,0,1364.748829,0,7,7,-7,43,4
2020_17_LAC_KC_Fenton,2020_KC_27_Fenton,2020_17_LAC_KC,KC,LAC,REG,17,LAC,away,KC,LAC,58,44199,324,324,324,Half2,4,1,LAC 42,10,(5:24) 31-K.Ballage left end to LAC 48 for 6 yards (90-T.Ward). KC-27-R.Fenton was injured during the play. His return is Questionable.,R,Fenton,KC,27,contact,lower body,tackler,2020,KC,DB,CB,27,Active,Rashad Fenton,Rashad,Fenton,35478,71,188,South Carolina,1,SB,Rashad,2019,Sun,44199,0.684027778,Los Angeles Chargers,Kansas City Chiefs,38,21,416,0,268,1,TRUE,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,6,156,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,35.75,31.25,4.75,89.5,0,39.0482,-94.4831,33.8642,-118.261,0,0,1364.748829,0,7,7,-7,43,4
2020_17_LAC_KC_Gay,2020_KC_50_Gay,2020_17_LAC_KC,KC,LAC,REG,17,LAC,away,KC,LAC,65,44199,607,1507,3307,Half1,1,1,LAC 35,10,(10:07) 10-J.Herbert pass short right to 89-D.Parham Jr. to LAC 42 for 7 yards (30-D.Baker). KC-50-W.Gay was injured during the play. His return is Questionable.,W,Gay,KC,50,contact,ankle,tackler,2020,KC,LB,OLB,50,R/Injured,Willie Gay,Willie,Gay,35841,73,235,Mississippi State,0,SB,Willie,2020,Sun,44199,0.684027778,Los Angeles Chargers,Kansas City Chiefs,38,21,416,0,268,1,TRUE,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,6,156,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,35.75,31.25,4.75,89.5,0,39.0482,-94.4831,33.8642,-118.261,0,0,1364.748829,0,7,7,-7,43,4
2020_17_LAC_KC_Gilman,2020_LAC_32_Gilman,2020_17_LAC_KC,KC,LAC,REG,17,KC,home,LAC,LAC,42,44199,789,789,789,Half2,4,3,LAC 42,8,(13:09) (Shotgun) 4-C.Henne pass short middle to 13-B.Pringle to LAC 11 for 31 yards (56-K.Murray Jr.). LAC-32-A.Gilman was injured during the play. His return is Questionable.,A,Gilman,LAC,32,contact,head,tackler,2020,LAC,DB,SS,32,Active,Alohi Gilman,Alohi,Gilman,35690,70,202,Notre Dame,0,REG,Alohi,2020,Sun,44199,0.684027778,Los Angeles Chargers,Kansas City Chiefs,38,21,416,0,268,1,TRUE,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,6,156,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,35.75,31.25,4.75,89.5,0,39.0482,-94.4831,33.8642,-118.261,0,0,1364.748829,0,7,7,-7,43,4
2020_17_LV_DEN_Abram,2020_LV_24_Abram,2020_17_LV_DEN,DEN,LV,REG,17,DEN,home,LV,LV,8,44199,97,997,2797,Half1,1,1,LV 8,8,"(1:37) (No Huddle, Shotgun) 25-M.Gordon left end to LV 9 for -1 yards (20-D.Arnette). LV-24-J.Abram was injured during the play.",J,Abram,LV,24,contact,upper body,AP,2020,LV,DB,SS,24,Active,Johnathan Abram,Johnathan,Abram,35363,72,205,Mississippi State,1,REG,Johnathan,2019,Sun,44199,0.684027778,Las Vegas Raiders,Denver Broncos,32,31,465,4,446,0,TRUE,Denver Broncos,Las Vegas Raiders,DEN,LV,4,206,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,51.5,50.75,7.5,21,0,39.5791,-104.83,36.0888,-115.1845,0,0,613.8941999,0,7,8,-2.5,50.5,4
